#  file: fsfProjectRelated2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.related_project_name, pi.datasource_id 
#  FROM fsf_project_related pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.related_project_name
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	related_project_name	datasource_id
3699	beep	KAlarm	221
3699	beep	Memo	221
5592	bennu	Meeting Request Scheduling &amp; Booking System	221
5184	BerkeleyDB	Metakit	221
5184	BerkeleyDB	SkipDB	221
3697	bff	Java Brainfuck compiler	221
3697	bff	php-Brainfuck	221
5210	BHL	Grutatext	221
5210	BHL	Highlight	221
5210	BHL	Markdown	221
5210	BHL	t2t	221
5210	BHL	Vilistextum	221
5209	BIABAM	mutt 	221
3691	bib2html	Bib2html	221
5183	Bib2html	bib2html	221
3691	bib2html	bib2xhtml	221
5183	Bib2html	bib2xhtml	221
5183	Bib2html	docarc	221
3691	bib2html	Pybliographer	221
3690	bib2xhtml	Bib2html	221
3690	bib2xhtml	refbase	221
5182	BibShelf	Alexandria	221
5182	BibShelf	PhpMyLibrary	221
5182	BibShelf	Tellico	221
5181	BidMonkey	AuctionGallery	221
5181	BidMonkey	Bidwatcher	221
5181	BidMonkey	hpecs	221
3688	bidwatcher	AuctionGallery	221
3688	bidwatcher	BidMonkey	221
3688	bidwatcher	hpecs	221
5180	Biferno	Apache	221
3683	bigbrotherdatabase	BBclone	221
3683	bigbrotherdatabase	Emacs	221
3685	bigFORTH	4tH	221
3685	bigFORTH	gforth	221
3685	bigFORTH	RetroForth	221
3682	biggles	Plotutils	221
3681	bigloo	Bobot++	221
3681	bigloo	Chicken	221
3681	bigloo	Hobbit	221
3681	bigloo	mit-scheme	221
3681	bigloo	PLT Scheme	221
3681	bigloo	Roadsend PHP	221
3681	bigloo	Scheme 48	221
3681	bigloo	SISC	221
3681	bigloo	SX	221
5179	BigSam	guestbook	221
5179	BigSam	Nbook	221
5179	BigSam	php3guest	221
5178	BigText	xfontselector	221
3680	bigwig	Apache	221
3680	bigwig	GIST	221
3680	bigwig	runwig	221
3678	bingo-cards	Pauker	221
3677	binkd	Ifmail-tx	221
5207	BINS	AutoScrapbook	221
5207	BINS	Curator	221
5207	BINS	EzGallery	221
5207	BINS	Gallery	221
5207	BINS	Gphoto2	221
5207	BINS	jpgind	221
5207	BINS	Mig	221
5207	BINS	MT2 Thumbnailer	221
5207	BINS	PhotoGen	221
5207	BINS	PHPortfolio	221
5207	BINS	PicBook	221
3676	binutils	GCC	221
5177	BioMail	Electrocardiognosis	221
5177	BioMail	Electronic Medical Imaging System 	221
3674	bison	CPG	221
3674	bison	dparser	221
3674	bison	Flex	221
3674	bison	Gperf	221
5176	Bit-Vector	Carp-Clan	221
3673	bitap	Grep	221
3673	bitap	TRE	221
3670	bitlife	GtkLife	221
5979	bitten	Genshi	221
5979	bitten	Trac	221
5404	bitwise	MiLi- Minimalistic headers-only C++ Library	221
5204	BKchem	Kci	221
5204	BKchem	OpenBabel	221
5204	BKchem	XDrawChem	221
3668	blackarts	Issue Dealer	221
3668	blackarts	Sitr 	221
3668	blackarts	TWiki	221
3668	blackarts	WebKNotes	221
3668	blackarts	Webwatcher	221
3667	blackbox	Aewm	221
3667	blackbox	Efsane II	221
3667	blackbox	Enlightenment	221
3667	blackbox	Fluxbox	221
3667	blackbox	FVWM	221
3667	blackbox	GNUstep	221
3667	blackbox	Icewm	221
3667	blackbox	Larswm	221
3667	blackbox	Oroborus Window Manager	221
3667	blackbox	Ratpoison	221
3667	blackbox	sawfish	221
3667	blackbox	Small Window Manager	221
3667	blackbox	Window Maker	221
5175	BlackHole	Active Spam Killer	221
5175	BlackHole	blq	221
5175	BlackHole	bogofilter	221
5175	BlackHole	c-nocem	221
5175	BlackHole	Eremove	221
5175	BlackHole	GNU sauce	221
5175	BlackHole	Mail-bounce	221
5175	BlackHole	NoSpam	221
5175	BlackHole	Spam Assassin	221
5175	BlackHole	Spaminator	221
5175	BlackHole	Spastic	221
5175	BlackHole	Splonk	221
5175	BlackHole	sugerplum	221
5175	BlackHole	TMDA	221
5174	Blam	AmphetaDesk	221
5174	Blam	FeedCreator	221
5174	Blam	feedparser	221
5174	Blam	gfeed	221
5174	Blam	Liferea	221
5174	Blam	PenguinTV	221
5174	Blam	rawdog	221
5174	Blam	straw	221
5384	blas	LAPACK	221
3666	blender	Cave	221
3666	blender	DrQueue	221
3666	blender	GTO	221
3666	blender	K-3D	221
3666	blender	Stopmotion	221
3663	blinkensim	blinkentools	221
3662	blinkentools	blinkensim	221
5962	blockcanvas	CodeTools	221
5172	BlockIt	Placid	221
5203	BLOG-CMS	Addendat	221
5203	BLOG-CMS	Blosxom	221
5203	BLOG-CMS	LiveJournal	221
5203	BLOG-CMS	Microblogger	221
5203	BLOG-CMS	MyBlog	221
5203	BLOG-CMS	Nanoblogger	221
5203	BLOG-CMS	NewsBruiser	221
5203	BLOG-CMS	PluggedOutBlog	221
5203	BLOG-CMS	rb.log	221
5203	BLOG-CMS	Sadlittlewebjournal 	221
5203	BLOG-CMS	Ventilation	221
5203	BLOG-CMS	WordPress	221
5171	Blosxom	Addendat	221
5171	Blosxom	BLOG-CMS	221
5171	Blosxom	LiveJournal	221
5171	Blosxom	Microblogger	221
5171	Blosxom	MyBlog	221
5171	Blosxom	Nanoblogger	221
5171	Blosxom	NewsBruiser	221
5171	Blosxom	PluggedOutBlog	221
5171	Blosxom	pyblosxom	221
5171	Blosxom	PyQLogger	221
5171	Blosxom	rb.log	221
5171	Blosxom	Sadlittlewebjournal 	221
5171	Blosxom	Ventilation	221
5171	Blosxom	WordPress	221
3658	blq	Black Hole	221
3658	blq	bogofilter	221
3658	blq	Notespam	221
3658	blq	Spaminator	221
3655	bluedot	Analog	221
3655	bluedot	AWStats	221
3655	bluedot	HitMeter	221
3655	bluedot	phpMyVisites	221
3655	bluedot	Sherlog	221
3655	bluedot	w3perl	221
3655	bluedot	Webalizer	221
3654	bluefish	Peacock	221
5577	bluephone	BlueZ	221
5577	bluephone	Gnome	221
5578	blueproximity	Gnome	221
3652	bluez	GNOME BluePhone	221
3651	blwm	Efsane II	221
5202	BMI	Gnutrition	221
5202	BMI	Nut	221
3648	bobotpp	Bigloo	221
3648	bobotpp	Chicken	221
3648	bobotpp	Eggdrop	221
3648	bobotpp	IrssiBot	221
3648	bobotpp	mit-scheme	221
3648	bobotpp	Perlbot 	221
3648	bobotpp	PLT Scheme	221
3648	bobotpp	Scheme 48	221
3648	bobotpp	SISC	221
3647	bochs	Bochstools	221
3647	bochs	Gzip_x86	221
3647	bochs	kbde	221
3647	bochs	Plex 86	221
3647	bochs	Uberkey	221
3646	bochstools	Bochs	221
3646	bochstools	Gzip_x86	221
3646	bochstools	kbde	221
3644	bogofilter	Active Spam Killer	221
3644	bogofilter	animail	221
3644	bogofilter	Black Hole	221
3644	bogofilter	blq	221
3644	bogofilter	CRM114	221
3644	bogofilter	Distcc	221
3644	bogofilter	DSPAM	221
3644	bogofilter	MailScanner	221
3644	bogofilter	MH-E	221
3644	bogofilter	NoSpam	221
3644	bogofilter	Notespam	221
3644	bogofilter	Pydspam	221
3644	bogofilter	Sendmail Confirmation System	221
3644	bogofilter	Spam Assassin	221
3644	bogofilter	Spam-X	221
3644	bogofilter	SpamProbe	221
3644	bogofilter	Spastic	221
3642	bond	ERW	221
3641	bonddb	ERW	221
5168	Booby	Advance	221
5168	Booby	Evolution	221
5168	Booby	Fltdj	221
5168	Booby	Gaby	221
5168	Booby	MyOrgBook	221
3636	bookblog	Microblogger	221
3636	bookblog	Nanoblogger	221
3635	bookcase	Alexandria	221
3634	bookland	Barcode	221
3634	bookland	BarcodeWriter	221
3634	bookland	kbarcode	221
5167	Bookmark4U	b.	221
5167	Bookmark4U	bk_edit	221
5167	Bookmark4U	Bookmarker	221
5167	Bookmark4U	EasyBookmarks	221
5167	Bookmark4U	Garlic	221
5167	Bookmark4U	Gnobog	221
5167	Bookmark4U	online-bookmarks	221
5167	Bookmark4U	SiteBar	221
3633	bookmarker	b.	221
3633	bookmarker	bk_edit	221
3633	bookmarker	Bookmark4U	221
3633	bookmarker	EasyBookmarks	221
3633	bookmarker	Garlic	221
3633	bookmarker	Gnobog	221
3633	bookmarker	online-bookmarks	221
3633	bookmarker	SiteBar	221
3632	bool	Grep	221
3630	boost	Boost Numeric Bindings	221
6392	boostnumericbindings	Boost	221
5170	BoPHP	Ampache	221
3627	bosco	Bugtrack	221
3627	bosco	Bugzilla	221
3627	bosco	Double Choco Latte	221
3627	bosco	EnterTrack	221
3627	bosco	Gnats	221
3627	bosco	phpBugTracker	221
3627	bosco	PRepS	221
3625	botan	BeeCrypt	221
6415	bottle	RedBottle	221
6415	bottle	RedWeb	221
3621	bpmdj	Mixxx	221
3621	bpmdj	PhatBeat	221
3620	bpquotes	signature	221
3620	bpquotes	Snippets	221
3619	brag	AmphetaDesk	221
3619	brag	Aub	221
3619	brag	getattach.pl.txt	221
5475	braillescrab	TuxWordSmith	221
3618	bras	Distribulator	221
3618	bras	make	221
3618	bras	RunLaunch	221
3617	breeze	Cdcd	221
3617	breeze	pucko	221
3617	breeze	sbcd	221
3617	breeze	TCD	221
3617	breeze	Zinf	221
5166	BrickOut	Circus Linux	221
3614	brim	Advance	221
3614	brim	myphp	221
3613	brinance	CheckBook Tracker	221
3613	brinance	Debt Payoff	221
3613	brinance	gnofin	221
3613	brinance	GNUCash	221
3613	brinance	Mfinance	221
3613	brinance	QHacc	221
3611	brltty	emacspeak	221
3611	brltty	Gnopernicus 	221
3611	brltty	GOK	221
3611	brltty	KDE Accessibility	221
3611	brltty	libbraille	221
5200	BSFlite	shirc	221
3607	btl	E-CELL Simulation Environment	221
3607	btl	Ghemical	221
3605	bubblegum	Diskfree	221
3605	bubblegum	Monit	221
3605	bubblegum	nabou	221
5165	BubblingLoad	ascpu	221
5165	BubblingLoad	LavaPS	221
5165	BubblingLoad	qdu	221
5165	BubblingLoad	Sysstat	221
5165	BubblingLoad	wmfire	221
5165	BubblingLoad	xdiskusage	221
5165	BubblingLoad	XDU	221
5164	Bug-A-Boo	Bugtrack	221
5164	Bug-A-Boo	Bugzilla	221
5164	Bug-A-Boo	JitterBug	221
5164	Bug-A-Boo	phpBugTracker	221
5164	Bug-A-Boo	Wastebug	221
3603	bugbuddy	Flyspray	221
3603	bugbuddy	JitterBug	221
3603	bugbuddy	phpBugTracker	221
3601	bugs	gnupg (GPG)	221
3600	bugtrack	Bosco	221
3600	bugtrack	Bug-A-Boo	221
3600	bugtrack	Bugzilla	221
3600	bugtrack	Double Choco Latte	221
3600	bugtrack	Flyspray	221
3600	bugtrack	Gnats	221
3600	bugtrack	phpBugTracker	221
3600	bugtrack	PRepS	221
3600	bugtrack	Wreq	221
3599	bugzilla	Bosco	221
3599	bugzilla	Bug-A-Boo	221
3599	bugzilla	Bugtrack	221
3599	bugzilla	Flyspray	221
3599	bugzilla	Gnats	221
3599	bugzilla	Gnatsweb	221
3599	bugzilla	JitterBug	221
3599	bugzilla	phpBugTracker	221
3599	bugzilla	PRepS	221
3598	buildtool	Autoconf	221
3598	buildtool	Autogen	221
3598	buildtool	Automake	221
3598	buildtool	libtool	221
5160	BulkWatch	Checkaliases	221
5160	BulkWatch	PMilter	221
5160	BulkWatch	PythonMilter	221
5160	BulkWatch	vthrottle	221
5159	Bulldog	Alfandega Firewall	221
5159	Bulldog	Fireflier 	221
5159	Bulldog	Firestarter	221
5159	Bulldog	PCXFirewall	221
5159	Bulldog	Shoreline Firewall	221
3594	burncenter	Phaser	221
3593	busybox	minit	221
3593	busybox	Tiny Login	221
3591	bw-whois	jwhois	221
3591	bw-whois	rwhois.py	221
3591	bw-whois	Whois	221
3591	bw-whois	Whois proxy	221
3591	bw-whois	Whois-domain	221
5199	BWidget	eltclsh	221
5157	Bygfoot	Myleague	221
5198	BYLD	Kickstart tools	221
5156	ByteName	ISCII	221
5156	ByteName	redet	221
5197	BZFlag	vreng	221
3587	c-ares	adns	221
3586	c2hs	cpphs	221
3586	c2hs	DrlFT	221
3586	c2hs	Gtk2Hs	221
3586	c2hs	MissingH	221
3586	c2hs	shell-haskell	221
3585	c2html	Cxref	221
3585	c2html	Highlight	221
3584	c2lib	FireString	221
3584	c2lib	Pthrlib	221
3584	c2lib	rws	221
5122	CacheIt	CGI::Cache	221
5122	CacheIt	Foocache	221
5122	CacheIt	PhpCache	221
5122	CacheIt	SmartCache	221
5122	CacheIt	Squid	221
5122	CacheIt	Turck MMCache	221
3582	cacti	drraw	221
3582	cacti	mrtg-rrd	221
3580	cage	chroot_safe	221
3580	cage	Jailkit	221
3577	calc	Genius	221
3577	calc	Oleo	221
3577	calc	PARI/GP	221
5121	CalcChecksum	cfv	221
5121	CalcChecksum	FileTools	221
5121	CalcChecksum	GSKey	221
5121	CalcChecksum	Jacksum	221
3575	calcoo	Galculator	221
3575	calcoo	Gcalctool	221
3575	calcoo	gdcalc	221
3575	calcoo	Kalculator	221
3575	calcoo	pdc	221
3575	calcoo	pgcalc 	221
3575	calcoo	Wcalc	221
5416	callweaver	Asterisk	221
3570	camE	Camsource	221
3570	camE	iCam2	221
3570	camE	ZoneMinder	221
5120	CamlTemplate	Objective Caml	221
5120	CamlTemplate	WDialog	221
3567	camserv	Camsource	221
3567	camserv	iCam2	221
3567	camserv	Webcam_server	221
3566	camsource	CamE	221
3566	camsource	Camserv	221
3566	camsource	Webcam_server	221
5118	Candygram	Erlang/OTP	221
5118	Candygram	Wings3D	221
5118	Candygram	yaws	221
3565	cantus	EasyTAG	221
3565	cantus	id3lib	221
3565	cantus	libID3	221
3565	cantus	mp3cddb	221
5117	Carp-Clan	Bit::Vector	221
3559	catdoc	word2x	221
3557	cave	Aalib	221
3557	cave	ArtofIllusion	221
3557	cave	Blender	221
3557	cave	Fast rendering toolkit	221
3557	cave	hasciicam	221
3553	ccaudio2	ccrtp	221
3553	ccaudio2	ccscript	221
3552	ccbuild	autopackage	221
3552	ccbuild	cons	221
3552	ccbuild	make	221
3552	ccbuild	Makepp	221
3552	ccbuild	smake	221
3551	cce-interact	Claroline	221
3551	cce-interact	Dokeos	221
3551	cce-interact	Fle3	221
3551	cce-interact	Ilias	221
3551	cce-interact	Manhattan Virtual Classroom	221
3551	cce-interact	TelEduc	221
3551	cce-interact	WhiteBoard	221
3548	ccrtp	Bayonne	221
3548	ccrtp	ccAudio2	221
3548	ccrtp	ccscript	221
3546	ccrypt	Aesutil	221
3545	ccscript	ccAudio2	221
3545	ccscript	ccrtp	221
5154	CD-ROMControl	Autorun	221
5154	CD-ROMControl	cdrom	221
5154	CD-ROMControl	Submount	221
3541	cday-php	Annif	221
3541	cday-php	Wcal	221
3541	cday-php	WebCalendar	221
3541	cday-php	Xdiary	221
3540	cdcd	breeze	221
3540	cdcd	libcdaudio	221
3540	cdcd	sbcd	221
3539	cdda2wav	Grip	221
3537	cdparanoia	Arson	221
3537	cdparanoia	crip	221
3537	cdparanoia	Grip	221
3537	cdparanoia	jack	221
3537	cdparanoia	ripperX	221
3537	cdparanoia	vlorb	221
3536	cdrdao	VCD Imager	221
3535	cdrom	Autorun	221
3535	cdrom	CD-ROM Control	221
3535	cdrom	Submount	221
5152	CE	change	221
5152	CE	Dav	221
5152	CE	Diakonos	221
5152	CE	joe	221
5152	CE	Le editor	221
5152	CE	Manyapad	221
5152	CE	Ne	221
5152	CE	pad	221
5152	CE	PE	221
5152	CE	Phase	221
3531	celebrat	Annif	221
3531	celebrat	Pcal	221
3531	celebrat	PlannerMode	221
3531	celebrat	remind	221
6026	celementtree	Element Tree	221
6026	celementtree	Webstring	221
3530	celestia	Hitchhiker 2000	221
3530	celestia	Kstars	221
3530	celestia	Nightfall	221
3530	celestia	Planet Finder	221
3530	celestia	Stellarium	221
3530	celestia	Xplanet	221
3529	centerICQ	gicq	221
3529	centerICQ	Simple Instant Messenger	221
3529	centerICQ	SMSer	221
3529	centerICQ	YSM	221
3526	cervisia	CVS	221
3526	cervisia	cvsphpview	221
3526	cervisia	gtkdiff	221
3526	cervisia	Quanta Plus	221
3526	cervisia	TkCVS	221
5151	CFClient	Nethack	221
3525	cfengine	Alist	221
3525	cfengine	Cron	221
3525	cfengine	Inetutils	221
3525	cfengine	PIKT	221
5149	CFL	Poink	221
3524	cflow	Cflow2vcg	221
3524	cflow	ncc	221
3524	cflow	Xvcg	221
3523	cflow2vcg	cflow	221
3523	cflow2vcg	Xvcg	221
3522	cfs-el	Emacs	221
3521	cfv	CalcChecksum	221
3521	cfv	cksfv	221
3521	cfv	FileTools	221
3521	cfv	Jacksum	221
3521	cfv	wxChecksums	221
5148	CGI-Cache	CacheIt	221
5148	CGI-Cache	PhpCache	221
3519	cgi-util	LibCGI	221
5146	CGICalendar	ACal	221
5146	CGICalendar	Active Calendar	221
5146	CGICalendar	MyCalendar	221
3518	cgicc	cgixx	221
3517	cgipaf	Averist	221
3517	cgipaf	Wdm	221
3517	cgipaf	WebAuth	221
3516	cgipplib	cgixx	221
3516	cgipplib	CGI_UTILS	221
3515	cgiutils	cgipplib	221
3514	cgixx	cgicc	221
3514	cgixx	cgipplib	221
3514	cgixx	LibCGI	221
3514	cgixx	libhtmlTemplate 	221
3514	cgixx	qDecoder	221
3513	cgoban	3D Battle Go	221
3513	cgoban	Chess 	221
3513	cgoban	GNU go	221
3513	cgoban	gnushogi	221
3513	cgoban	xshogi	221
3511	change	Ale	221
3511	change	CE	221
3511	change	Dav	221
3511	change	Diakonos	221
3511	change	e3	221
3511	change	Ed	221
3511	change	joe	221
3511	change	Le editor	221
3511	change	Ne	221
3511	change	PE	221
3511	change	Phase	221
3511	change	Sed	221
3511	change	ved	221
3508	changesuffix	For Each File	221
5423	charlearn	Gradint	221
5423	charlearn	Step into Chinese	221
3504	chars	Cron	221
3504	chars	InfoCentral	221
3501	chbg	wmget	221
5112	CheapThreads	cilk	221
5112	CheapThreads	Pth	221
3500	check	CUT	221
3500	check	CuTest	221
3500	check	QtUnit	221
3499	checkal	BulkWatch	221
5111	CheckBookTracker	brinance	221
5111	CheckBookTracker	Debt Payoff	221
5111	CheckBookTracker	GNUCash	221
5111	CheckBookTracker	gTaxEstimator	221
5111	CheckBookTracker	QHacc	221
5107	Checkbot	Checkurls	221
5107	Checkbot	Flinch	221
5107	Checkbot	gurlchecker	221
5107	Checkbot	Link Checker	221
5107	Checkbot	LinkCheck	221
5107	Checkbot	phpLinkValidator	221
3498	checker	halloc	221
3498	checker	Memtest86	221
3498	checker	Memwatch	221
5573	checkers	Gnome	221
5110	CheckInstall	gslapt-get	221
5110	CheckInstall	KSlackCheck	221
5110	CheckInstall	paco	221
5110	CheckInstall	Sencap	221
5110	CheckInstall	slapt-get	221
3495	checkpassword-pam	pam_chroot	221
3495	checkpassword-pam	pam_pwcheck	221
3495	checkpassword-pam	Pwdutils	221
3495	checkpassword-pam	WebAuth	221
3494	checkstyle	Jlint	221
3492	checkurls	Checkbot	221
3492	checkurls	KWebWatch	221
3492	checkurls	Lynx	221
3492	checkurls	w3m	221
3492	checkurls	Wget	221
5108	CheckWebsite	ConnMon	221
5108	CheckWebsite	phpsitestats	221
5106	CheetahTemplate	CodeWorker	221
5106	CheetahTemplate	Plone	221
5106	CheetahTemplate	Zope	221
3491	chemtool	gdpc	221
3491	chemtool	Ghemical	221
3491	chemtool	XDrawChem	221
3491	chemtool	Xem	221
6163	cherrypy	Snow	221
3490	chess	Baby	221
3490	chess	CGoban	221
3490	chess	Eboard	221
3490	chess	Gamazons	221
3490	chess	GNU go	221
3490	chess	gnubg	221
3490	chess	Jacquemate	221
3490	chess	Sjeng	221
3490	chess	Xboard	221
3490	chess	xshogi	221
3487	chgrep	fsgrep	221
3487	chgrep	glark	221
3487	chgrep	Grep	221
3487	chgrep	pmatch	221
3485	chicken	Bigloo	221
3485	chicken	Bobot++	221
3485	chicken	Chicken	221
3485	chicken	DrScheme	221
3485	chicken	Gauche	221
3485	chicken	Hobbit	221
3485	chicken	mit-scheme	221
3485	chicken	PLT Scheme	221
3485	chicken	Scheme 48	221
3485	chicken	scons-chicken	221
3485	chicken	SISC	221
3486	chicken-il	Chicken	221
5660	chipmunk	Pymunk	221
5105	ChkTeX	Kile	221
5105	ChkTeX	Ktexmaker2	221
5105	ChkTeX	LyX	221
3480	chpox	Clunix tools	221
3480	chpox	Lustre	221
3480	chpox	OSCAR	221
3478	chronos	Wcal	221
3478	chronos	WebCalendar	221
3477	chroot_safe	Cage	221
3477	chroot_safe	Jailkit	221
3477	chroot_safe	pam_chroot	221
3473	chupa	Services for IRC Networks	221
5145	CIA	senddiff	221
3471	cilk	Cheap Threads	221
3471	cilk	fftw	221
3470	cim	Algol 68 Genie	221
5102	Cinelerra	libmpeg2	221
3469	cinepaint	diskWriggler	221
3469	cinepaint	GTO	221
3469	cinepaint	OpenEXR	221
5144	CINT	CLN	221
3468	circuslinux	BrickOut	221
3466	citadel	bbs100	221
3466	citadel	phpBB	221
3466	citadel	RBBS	221
3466	citadel	Yet Another PHP Bulletin Board (YapBB)	221
3463	civil	Empire	221
3463	civil	Freeciv	221
3463	civil	gLife\t	221
3463	civil	LinCity	221
3462	cko	ColorDiff	221
3462	cko	cw	221
3462	cko	Gimp Text Colorer	221
3461	cksfv	cfv	221
3460	cl2html	cvs2html	221
3458	clanlib	Allegro	221
3458	clanlib	Gambit	221
3458	clanlib	Plib	221
3458	clanlib	SDL	221
3457	claraocr	GOK	221
3457	claraocr	KDE Accessibility	221
3457	claraocr	ocre	221
3456	claroline	Cce-interact	221
3456	claroline	Dokeos	221
3456	claroline	Ilias	221
3456	claroline	Manhattan Virtual Classroom	221
3456	claroline	Moodle	221
3456	claroline	Spotter	221
3456	claroline	WhiteBoard	221
5100	Class-Date	Date::Calc	221
5100	Class-Date	Perl 	221
3454	classpath	gnu-crypto	221
3454	classpath	IcedTea	221
3453	classpathx	cp-tools	221
3453	classpathx	Kaffe	221
3453	classpathx	SableCC	221
3453	classpathx	SableVM	221
3453	classpathx	Snug	221
6104	clawsker	Claws Mail	221
5298	clawsmail	Clawsker	221
3452	cleanlinks	lndir	221
3452	cleanlinks	ln_local	221
5098	ClearHealth	Electrocardiognosis	221
5098	ClearHealth	Electronic Medical Imaging System 	221
5098	ClearHealth	FreeMED	221
5098	ClearHealth	GNUMed	221
5142	CLEX	Pfm	221
5142	CLEX	VFU File Manager	221
5390	clipperz	Javascript Crypto Library	221
3450	clisp	ACL2	221
3450	clisp	CMUCL	221
3450	clisp	Emacs Common Lisp	221
3450	clisp	Garnet	221
3450	clisp	GCL	221
3450	clisp	libffcall	221
3450	clisp	LISA	221
3450	clisp	LoGS	221
3450	clisp	Maxima	221
3450	clisp	Steel Bank Common Lisp	221
5140	CLN	CINT	221
5140	CLN	GiNaC	221
5140	CLN	GTybalt	221
5140	CLN	hfloat	221
3448	closedShop	AllCommerce	221
3448	closedShop	BananaPos	221
3448	closedShop	Interchange	221
3446	clunixtools	chpox	221
3446	clunixtools	ClusterIt	221
3446	clunixtools	DULog	221
3446	clunixtools	Epylog	221
3446	clunixtools	Lustre	221
5097	ClusterIt	Clunix tools	221
5097	ClusterIt	ClusterSSH	221
5097	ClusterIt	Lustre	221
5097	ClusterIt	OSCAR	221
5096	ClusterSSH	ClusterIt	221
5138	CMake	Automake	221
5138	CMake	autopackage	221
5138	CMake	make	221
5138	CMake	Phing	221
5139	CMUCL	ACL2	221
5139	CMUCL	clisp	221
5139	CMUCL	Emacs Common Lisp	221
5139	CMUCL	GCL	221
5139	CMUCL	LISA	221
5139	CMUCL	LoGS	221
5139	CMUCL	Maxima	221
5139	CMUCL	Steel Bank Common Lisp	221
3441	cn	Libtrash	221
3441	cn	litetrash	221
3441	cn	Trash Can	221
5094	CoaSim	CoaSim-gui	221
5095	CoaSim-gui	CoaSim	221
5137	COBOLforgcc	Tiny COBOL	221
3438	code2html	Highlight	221
3438	code2html	Source2html	221
3438	code2html	Webcpp	221
5093	CodeBlue	WormReport	221
5497	codefu	GeSHi	221
6397	codepy	PyCUDA	221
3436	codestriker	cWriter	221
3436	codestriker	GForge	221
5965	codetools	BlockCanvas	221
5091	CodeWorker	CheetahTemplate	221
5090	ColorDiff	cko	221
5090	ColorDiff	Colorifer	221
5090	ColorDiff	cw	221
5090	ColorDiff	Generic Coloriser	221
5090	ColorDiff	KDiff3	221
5090	ColorDiff	LibXDiff	221
5090	ColorDiff	tkdiff	221
3431	colorifer	ColorDiff	221
3431	colorifer	cw	221
3431	colorifer	Generic Coloriser	221
3431	colorifer	hilite	221
3427	comfigure	Gromit	221
3427	comfigure	Webmin	221
3423	compare	Compare	221
5087	Compare	compare	221
5087	Compare	Diffutils	221
3423	compare	Diffutils	221
3422	compilercache	Frost	221
6305	compiz	Compiz Plugins- Main	221
6305	compiz	Emerald- Compiz Theme Manager	221
6305	compiz	Simple CCSM- CompizConfig Settings Manager	221
6307	compizpluginsextra	Emerald- Compiz Theme Manager	221
6307	compizpluginsextra	Simple CCSM- CompizConfig Settings Manager	221
6306	compizpluginsmain	Compiz	221
6306	compizpluginsmain	Emerald- Compiz Theme Manager	221
6306	compizpluginsmain	Simple CCSM- CompizConfig Settings Manager	221
3421	conc	Conserver	221
5967	concurrence	libevent	221
5086	Condict	Ding	221
5086	Condict	edictionary	221
5086	Condict	Glossword	221
5086	Condict	JavaDICT	221
5086	Condict	Ruby DICT	221
5085	Cone	mutt 	221
5085	Cone	nmh	221
5085	Cone	sendEmail	221
5307	confix	Automake	221
5307	confix	jf-unittest	221
3418	conglomerate	MLView	221
5083	ConnMon	CheckWebsite	221
5083	ConnMon	nepim	221
5083	ConnMon	Spinner	221
5083	ConnMon	Sysmon	221
3417	cons	ccbuild	221
3417	cons	FireMake	221
3417	cons	make	221
3417	cons	Makepp	221
3417	cons	smake	221
3416	conserver	Conc	221
5082	ContactForm	nms	221
5082	ContactForm	SCForm	221
3410	cooledit	AbiWord	221
5079	Copyurlplus	JumpLink	221
5464	coq	Zenon	221
3408	coreutils	Aardvark Shellutils	221
3408	coreutils	d	221
3408	coreutils	ddrescue	221
3408	coreutils	fileutils	221
3408	coreutils	myrescue	221
3408	coreutils	ndir	221
3408	coreutils	pd	221
3408	coreutils	Textutils	221
5492	couchdb	CouchDB-FUSE	221
5492	couchdb	CouchDBKit	221
5492	couchdb	CouchDBlib	221
5492	couchdb	CouchQL	221
5492	couchdb	Erlang/OTP	221
5492	couchdb	GCC	221
5492	couchdb	make	221
5492	couchdb	OpenSSL	221
5969	couchdbfuse	Apache CouchDB	221
5969	couchdbfuse	CouchDBlib	221
6150	couchdbkit	Apache CouchDB	221
5968	couchdblib	Apache CouchDB	221
5968	couchdblib	CouchDB-FUSE	221
6151	couchql	Apache CouchDB	221
3401	courier	Courier-IMAP	221
3402	courier-IMAP	Courier	221
5136	CPG	Bison	221
5136	CPG	Flex	221
3397	cpio	Afio	221
3397	cpio	GNU tar	221
3397	cpio	gnuit	221
3397	cpio	Paxutils	221
3397	cpio	S tar	221
3396	cplay	sbcd	221
3395	cpp2latex	Highlight	221
3395	cpp2latex	Rubber	221
3394	cpphs	c2hs	221
3394	cpphs	DrlFT	221
3394	cpphs	ghc	221
3394	cpphs	Gtk2Hs	221
3394	cpphs	MissingH	221
