#  file: fsfProjectInterfaces2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.interface, pi.datasource_id 
#  FROM fsf_project_interfaces pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.interface
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	interface	datasource_id
426	totem	X Window System	221
425	toutdoux	X Window System	221
424	tpad	X Window System	221
6158	tpcal	X Window System	221
423	tpipe	Command Line	221
422	tpop3d	Daemon	221
421	tpp	Command Line	221
5479	tpsclient	Command Line	221
420	trac	Web	221
4092	TraceProto	Command Line	221
419	traceroute	Command Line	221
417	tradeclient	X Window System	221
416	trafflogger	Daemon	221
416	trafflogger	Web	221
415	traindirector	X Window System	221
413	tramp	Command Line	221
414	tram_for_tulip	X Window System	221
412	transcode	Command Line	221
411	transconnect	Daemon	221
410	transmission	X Window System	221
6408	transmissionclient	Command Line	221
5468	trash	Command Line	221
409	trashcan	Command Line	221
4130	TRE	Command Line	221
406	tree	Command Line	221
408	tree.hh	Command Line	221
407	tree.pl	Command Line	221
4091	TreeLine	X Window System	221
405	treemaker	X Window System	221
5426	trellis	Command Line	221
5426	trellis	Web	221
404	trickle	Command Line	221
403	tripwire	Command Line	221
4090	True3DShell	X Window System	221
402	trueprint	Command Line	221
5870	trustlet	Library	221
4089	TrustWall	Daemon	221
6277	tryton	Daemon	221
6277	tryton	X Window System	221
400	tsaver	X Window System	221
5732	tsclient	X Window System	221
399	tsemgr	X Window System	221
398	tstat	Command Line	221
398	tstat	Web	221
397	tt-rss	Web	221
396	ttf2pt1	Command Line	221
6206	ttfquery	Library	221
395	tthsum	Command Line	221
394	ttrm	X Window System	221
393	tub	Command Line	221
392	tulip	X Window System	221
391	tumble	Command Line	221
4088	TunnelTools	Command Line	221
390	tupd	Daemon	221
390	tupd	Web	221
4087	TurckMMCache	Daemon	221
4087	TurckMMCache	Web	221
388	turtle	Command Line	221
388	turtle	Web	221
387	tutka	X Window System	221
386	tuxaator	Command Line	221
386	tuxaator	Web	221
385	tuxbank	Web	221
4086	TuxCall	Command Line	221
4085	TuxCards	X Window System	221
384	tuxfighter	Library	221
384	tuxfighter	X Window System	221
5501	tuxlook	Command Line	221
4084	TuxMathScrabble	X Window System	221
4083	TuxPaint	X Window System	221
5502	tuxperl	Daemon	221
4082	TuxToDo	X Window System	221
4081	TuxTyping	X Window System	221
5471	TuxWordSmith	X Window System	221
383	tvmet	Library	221
382	tvtime	X Window System	221
4129	TWIG	Web	221
381	twiki	Web	221
380	twin	Console	221
380	twin	Library	221
380	twin	X Window System	221
379	twinkle	X Window System	221
4080	Twitux	X Window System	221
4079	TwoFTPd	Daemon	221
377	txt2graph.pl	X Window System	221
376	txt2man	Console	221
375	txt2tags	Command Line	221
375	txt2tags	Web	221
375	txt2tags	X Window System	221
4078	Typo3	Web	221
5869	tzmud	Console	221
373	u2nl	Daemon	221
372	u61	X Window System	221
6411	uamobile	Library	221
369	uberkey	Command Line	221
371	uControl	Command Line	221
5447	udb	Console	221
4077	UDO	Command Line	221
367	udpcast	Command Line	221
4076	UDSCollection	Command Line	221
366	udt	Library	221
365	ufpm	Command Line	221
364	ufraw	Command Line	221
364	ufraw	X Window System	221
363	uftp	Command Line	221
5778	ufw	Command Line	221
4075	UI-Dialog	Command Line	221
4075	UI-Dialog	X Window System	221
5805	uid	Command Line	221
5319	uim	X Window System	221
6081	ukopp	X Window System	221
362	ulim	Command Line	221
361	umbrello	X Window System	221
360	umfpack	Command Line	221
359	umix	Command Line	221
359	umix	Console	221
358	unac	Command Line	221
358	unac	Library	221
5486	unattendedgui	X Window System	221
6207	unboxftpd	Console	221
6207	unboxftpd	Web	221
357	uni2ascii	Command Line	221
4074	UNICON	Console	221
356	unidesc	Command Line	221
5368	unifoundry	X Window System	221
354	uniread	Command Line	221
353	unison	Command Line	221
353	unison	X Window System	221
351	units	Command Line	221
351	units	Console	221
5343	universalcrc	Command Line	221
350	unix2tcp	Daemon	221
349	unixODBC	Command Line	221
348	unrtf	Command Line	221
6209	unuk	Command Line	221
347	unzip	Command Line	221
346	updatedd	Command Line	221
345	upgrade.php	Command Line	221
6410	upnpinspector	Command Line	221
4073	UPX	Command Line	221
5334	urd	Web	221
344	uri	Library	221
6208	urlrelay	Web	221
343	usbauth	Command Line	221
343	usbauth	Daemon	221
5781	usbsync	Command Line	221
5781	usbsync	Console	221
341	uschedule	Command Line	221
340	usenetbinaryharvesterubh	X Window System	221
339	userinfo	Command Line	221
338	usermin	Web	221
337	userneu	Command Line	221
336	userv	Command Line	221
334	ustl	Library	221
370	uTidyLib	Command Line	221
333	utopia	Console	221
332	uucp	Daemon	221
4072	UUDeview	Command Line	221
331	uuid	Command Line	221
331	uuid	Library	221
330	uwg	Library	221
329	vacation	Command Line	221
6025	vadm	Command Line	221
328	vala	Library	221
327	valgrind	Command Line	221
326	valknut	X Window System	221
325	vallheru	Web	221
324	varkon	X Window System	221
323	varnish	Command Line	221
323	varnish	Daemon	221
322	vbaexpress	X Window System	221
321	vcdimager	Command Line	221
5908	vcdwim	Console	221
320	vcp	Command Line	221
320	vcp	Console	221
5627	vdowall	X Window System	221
319	vectoroids	X Window System	221
318	ved	Command Line	221
317	veejay	Command Line	221
317	veejay	X Window System	221
4064	Velocity	Library	221
316	ventilation	Web	221
315	verbiste	Library	221
315	verbiste	X Window System	221
314	vertoo	Command Line	221
313	vesta	Command Line	221
312	vevo	Library	221
311	vexim	Web	221
310	vfu	Command Line	221
309	vibtoolbox	Command Line	221
5692	videocache	Command Line	221
5692	videocache	Console	221
5833	videotheque	X Window System	221
308	viewglob	X Window System	221
4062	ViewMe	Command Line	221
4062	ViewMe	X Window System	221
5391	viff	Console	221
307	vile	Command Line	221
307	vile	X Window System	221
306	vilistextum	Command Line	221
305	vilno	Command Line	221
304	vim	Command Line	221
304	vim	X Window System	221
303	vim2html	Command Line	221
4061	Vin	X Window System	221
4063	ViPEC	X Window System	221
4071	VIPS	Command Line	221
4071	VIPS	X Window System	221
302	vis5dp	X Window System	221
301	visionegg	X Window System	221
4059	Visitors	Command Line	221
4060	VisLib	X Window System	221
300	visohotlink	Web	221
299	visprint	X Window System	221
5438	visualizationlib	Library	221
4070	VLC	X Window System	221
297	vlogger	Daemon	221
296	vloopback	Command Line	221
295	vlorb	Command Line	221
294	vm	Command Line	221
294	vm	X Window System	221
293	vnc	X Window System	221
4069	VNCReflector	Command Line	221
4069	VNCReflector	Daemon	221
4058	VncSelector	X Window System	221
291	vncsnapshot	Command Line	221
290	vnctracker	Command Line	221
290	vnctracker	Web	221
289	vnet	Daemon	221
288	vnstat	Command Line	221
4057	Vobcopy	Command Line	221
6239	vobject	Console	221
5826	vocabulink	Web	221
287	vocabumonkey	Web	221
286	voiceapp	X Window System	221
285	voiceone	Web	221
5812	volnorm	X Window System	221
283	vorbistools	Command Line	221
282	vorbix	X Window System	221
4056	VorpalMail	Command Line	221
281	vp7	X Window System	221
4068	VPNbc	Command Line	221
280	vpopmail	Command Line	221
279	vrcon	Command Line	221
278	vreng	X Window System	221
277	vrweb	Web	221
276	vsftpd	Command Line	221
275	vshnu	Command Line	221
4067	VSOFont	Library	221
274	vstr	Library	221
273	vthrottle	Command Line	221
272	vtigerCRM	Web	221
271	vtigerTE	Web	221
4066	VTKDesigner	Web	221
270	vtracer	X Window System	221
6413	vulcan	Command Line	221
269	vulcan-chess	Command Line	221
269	vulcan-chess	X Window System	221
268	vulture	Web	221
4065	VXE	Command Line	221
4065	VXE	Web	221
267	w3m	Command Line	221
266	w3perl	Command Line	221
266	w3perl	Web	221
265	w3pw	Web	221
264	w98podfetch	Command Line	221
5668	wackowiki	Web	221
5317	wacs	Web	221
263	wahcade	X Window System	221
4046	Walker	Command Line	221
262	wallpaperchooser	X Window System	221
4045	WallpaperControl	X Window System	221
261	wallpaperzapper	X Window System	221
5580	wapirc	Daemon	221
5580	wapirc	Web	221
4044	Wastebug	Web	221
260	watchdog	Command Line	221
5563	watertemp	Web	221
259	waterworks	X Window System	221
6082	watsup	X Window System	221
258	wavbreaker	X Window System	221
4042	Waveform	X Window System	221
257	wavelan-applet	X Window System	221
4043	WaveSurfer	X Window System	221
4055	WB	Library	221
256	wbar	X Window System	221
255	wboss	Web	221
5599	wbxmllib	Library	221
254	wcal	Web	221
253	wcalc	Command Line	221
252	wcd	Command Line	221
4053	WDialog	Web	221
251	wdiff	X Window System	221
250	wdm	X Window System	221
4054	WDX	Command Line	221
4041	WeatherGraph	Console	221
4041	WeatherGraph	Web	221
4040	WeatherPlotter	Web	221
4039	WeatherSpect	Command Line	221
249	web-bench	Web	221
248	web100	Web	221
247	webAlbum	Command Line	221
4022	Webalizer	Command Line	221
244	webapp	Web	221
4038	WebAuth	Web	221
243	webbase	Command Line	221
243	webbase	Library	221
242	webcal	Web	221
4037	WebCalendar	X Window System	221
241	webcam_server	Command Line	221
4036	WebCit	Daemon	221
4036	WebCit	Web	221
4035	WebCleaner	Daemon	221
4034	WebCollab	Web	221
238	webcpp	Command Line	221
4033	WebDialer	Web	221
237	webfs	Daemon	221
4032	WebFTP	Command Line	221
5529	webgen	Console	221
4030	WebGraph	Web	221
4031	WebGUI	Web	221
236	webilder	X Window System	221
4029	WebInject	Command Line	221
4029	WebInject	X Window System	221
4028	WebJob	Command Line	221
4027	WebKNotes	Web	221
4026	WebMail	Web	221
4025	WebMake	Command Line	221
4025	WebMake	Web	221
235	webmin	Web	221
234	webminstats	Web	221
4021	WebminSysinfo	Web	221
4024	WebPublish	Web	221
233	webrowse	Command Line	221
4023	WebSecretary	Command Line	221
6113	websize	Command Line	221
6027	webstring	Web	221
232	websvn	Web	221
6240	webunit	Console	221
5806	webval	Command Line	221
231	webvocab	Web	221
230	webwatcher	Web	221
246	web_of_life	Library	221
245	web_submission_and_review_software	Web	221
229	weechat	Command Line	221
228	weex	Command Line	221
226	wendzelnntpd	Command Line	221
226	wendzelnntpd	Console	221
226	wendzelnntpd	Daemon	221
224	wesnoth	X Window System	221
223	wflogs	Command Line	221
223	wflogs	Web	221
222	wget	Command Line	221
221	wget4web	Web	221
220	wgetsg	Command Line	221
219	wgrab	Web	221
218	whatmask	Command Line	221
216	wheretero	Command Line	221
215	which	Command Line	221
4020	WhiteBoard	Web	221
213	whitespace	Command Line	221
4019	WhiteWater	Command Line	221
214	white_dune	X Window System	221
212	whois	Command Line	221
4018	Whois-domain	Web	221
211	whtlist	Library	221
5387	wiak	Command Line	221
210	wifi_radar	X Window System	221
5606	wikiaccess	Library	221
4017	WikiLaTeX	Web	221
4052	WIKINDX	Web	221
5866	wikitools	Library	221
5663	wikkawiki	Web	221
208	wikyblog	Web	221
207	wims	Web	221
4016	WindowLab	X Window System	221
206	windowmaker	X Window System	221
4015	Windows32API	Command Line	221
205	wine	Command Line	221
205	wine	Library	221
205	wine	X Window System	221
204	winefish	X Window System	221
6097	winff	X Window System	221
203	wings3D	X Window System	221
5335	winpdb	Console	221
5335	winpdb	X Window System	221
202	wipe	Command Line	221
201	wired	X Window System	221
200	wireshark	Command Line	221
200	wireshark	X Window System	221
199	witm	X Window System	221
198	wixi	X Window System	221
4051	WKB	Web	221
197	wl	Command Line	221
196	wlanmeter	Command Line	221
194	wmakerconf	X Window System	221
193	wmconfig	Command Line	221
195	wmDrawer	X Window System	221
192	wmfire	X Window System	221
191	wmget	X Window System	221
190	wmi	X Window System	221
189	wmii	X Window System	221
188	wml	Command Line	221
5697	wmname	Command Line	221
4050	WMTimer	Command Line	221
4050	WMTimer	X Window System	221
187	wmusic	X Window System	221
186	wmweatherplus	X Window System	221
185	wmxkb	X Window System	221
184	wn	Command Line	221
183	womb	Command Line	221
182	woof	Command Line	221
181	word2x	Command Line	221
4014	WordNet	Command Line	221
4014	WordNet	X Window System	221
4013	WordPress	Web	221
6108	workaholic	X Window System	221
4012	Worker	X Window System	221
4011	WorkingDirectory	Command Line	221
179	workon	Command Line	221
178	workrave	X Window System	221
6244	worldmill	Command Line	221
4010	WorldPrint	Web	221
4009	WormReport	Command Line	221
4008	WormScan	Command Line	221
177	wormux	X Window System	221
4007	WormWarner	Daemon	221
176	wp	Command Line	221
176	wp	Web	221
4049	WPKG	X Window System	221
4048	WPP	Command Line	221
4048	WPP	Web	221
175	wput	Command Line	221
174	wraptext	Library	221
173	wreq	Web	221
6245	wsgiakismet	Web	221
6247	wsgiform	Web	221
6248	wsgigzip	Web	221
6249	wsgilog	Web	221
6250	wsgiserialize	Web	221
6251	wsgistate	Web	221
6252	wsgiview	Web	221
6253	wsgize	Web	221
172	wsh	Command Line	221
172	wsh	Web	221
171	wsmake	Command Line	221
6254	wugeo	Library	221
170	wuja	X Window System	221
5448	wutilities	Console	221
5581	wview	Daemon	221
5581	wview	Web	221
4047	WWWOFFLE	Command Line	221
169	wx12Ton	X Window System	221
5582	wx200	Daemon	221
168	wxChecksums	X Window System	221
5834	wxpostgres	Console	221
5834	wxpostgres	X Window System	221
5865	wxsftp	X Window System	221
166	wxweather	X Window System	221
165	wxwindows	Library	221
164	wyneken	X Window System	221
163	wyoEditor	X Window System	221
4006	Wyrd	Command Line	221
159	x	Command Line	221
161	x-Desktop	Web	221
160	x-word	X Window System	221
158	x11vnc	X Window System	221
157	x2vnc	X Window System	221
156	x86info	Command Line	221
154	xaos	Command Line	221
154	xaos	X Window System	221
153	xapian	Web	221
152	xart	X Window System	221
151	xautolock	X Window System	221
150	xautomation	Command Line	221
149	xaw3d	X Window System	221
3992	XawTV	X Window System	221
3991	Xbae	X Window System	221
3990	Xbase	Library	221
148	xbasic	X Window System	221
5375	xbaydns	Web	221
146	xboard	X Window System	221
145	xcave	X Window System	221
144	xcdroast	X Window System	221
3989	Xchangeboard	Web	221
143	xchat	X Window System	221
155	xCHM	X Window System	221
4005	XCLE	Command Line	221
4005	XCLE	Daemon	221
142	xcoral	X Window System	221
4004	XCore	X Window System	221
141	xcutmp3	X Window System	221
140	xd3d	X Window System	221
4003	XDCC-Fetch	X Window System	221
139	xdefactor	X Window System	221
3987	Xdialog	X Window System	221
138	xdiary	X Window System	221
137	xdiskusage	X Window System	221
4002	XDM-Choose	Command Line	221
4002	XDM-Choose	X Window System	221
4000	XDrawChem	X Window System	221
3988	XdTV	X Window System	221
4001	XDU	X Window System	221
136	xem	X Window System	221
3986	Xen	Command Line	221
135	xenman	X Window System	221
134	xfa	Library	221
133	xfce	X Window System	221
132	xfe	X Window System	221
131	xffm	X Window System	221
130	xfig	X Window System	221
3985	Xfm	X Window System	221
129	xfmail	X Window System	221
128	xfontselector	X Window System	221
127	xfree86	X Window System	221
126	xfs	Command Line	221
3999	XFwall	X Window System	221
125	xgawk	Command Line	221
124	xgrabsc	Command Line	221
124	xgrabsc	X Window System	221
123	xhdbench	X Window System	221
122	xhippo	X Window System	221
121	xhkeys	X Window System	221
3998	XIFMon	X Window System	221
3984	Xindice	Command Line	221
3984	Xindice	Web	221
120	xine	X Window System	221
119	xinetd	Daemon	221
118	xinfo	X Window System	221
3983	Xinvest	X Window System	221
5380	xitools	Web	221
117	xlhtml	Command Line	221
117	xlhtml	X Window System	221
116	xlit	Command Line	221
116	xlit	X Window System	221
115	xlocate	X Window System	221
114	xlog	X Window System	221
113	xlogmaster	X Window System	221
6255	xlrd	Library	221
112	xmahjongg	X Window System	221
111	xmail	Command Line	221
3981	Xmakemol	X Window System	221
110	xmcd	Command Line	221
110	xmcd	X Window System	221
109	xmedcon	Command Line	221
109	xmedcon	Library	221
5583	xmffmpeg	X Window System	221
3982	XmGraph	X Window System	221
3997	XML-Parser	Command Line	221
3996	XML-Twig	Command Line	221
3996	XML-Twig	Library	221
108	xml2var	Command Line	221
107	xmlclitools	Command Line	221
106	xmldb	X Window System	221
105	xmlg	Command Line	221
104	xmlmp	Command Line	221
3995	XMLSecLib	Library	221
103	xmlstarlet	Command Line	221
103	xmlstarlet	Console	221
102	xmlto	Command Line	221
97	xmms	Command Line	221
97	xmms	X Window System	221
101	xmms-announcer	Command Line	221
100	xmms-crossfade	X Window System	221
99	xmms-shell	Command Line	221
98	xmms-syncup	X Window System	221
96	xmmsctrl	Command Line	221
95	xmorph	Command Line	221
95	xmorph	X Window System	221
94	xmoto	X Window System	221
3980	Xmovie	X Window System	221
93	xmsgd	Daemon	221
92	xnee	Command Line	221
91	xnetintf	Command Line	221
91	xnetintf	X Window System	221
90	xoops	Web	221
5351	xorriso	Console	221
5820	xosd	Library	221
89	xosl	X Window System	221
88	xpad	X Window System	221
87	xpaint	X Window System	221
86	xpath2rss	Web	221
84	xpdf	X Window System	221
83	xpenguins	X Window System	221
82	xplanet	Command Line	221
81	xpn	X Window System	221
3994	XPP	X Window System	221
80	xps	X Window System	221
79	xpvm	X Window System	221
3979	Xquote	Web	221
78	xrebind	Command Line	221
6181	xrecord	Library	221
77	xrmap	X Window System	221
75	xsane	X Window System	221
74	xscreensaver	Daemon	221
73	xsd	Command Line	221
72	xsh	Command Line	221
71	xshipwars	X Window System	221
70	xshogi	X Window System	221
69	xstroke	X Window System	221
3993	XT-Mail	Command Line	221
3993	XT-Mail	Daemon	221
68	xtail	Command Line	221
67	xtalfind	Command Line	221
66	xtctl	X Window System	221
65	xterm	X Window System	221
64	xtermcontrol	X Window System	221
63	xtide	X Window System	221
62	xtla	X Window System	221
61	xtraceroute	X Window System	221
60	xtux	X Window System	221
3978	Xtvapplet	X Window System	221
3977	Xvcg	X Window System	221
3976	XviD	Command Line	221
59	xvidcap	Command Line	221
58	xvkdb	Command Line	221
58	xvkdb	X Window System	221
5420	xwax	X Window System	221
6050	xwiki-enterprise	Web	221
5476	xwordbuild	Web	221
57	xwrits	X Window System	221
56	xxdiff	X Window System	221
5818	xxgamma	X Window System	221
55	xyz2lla	Command Line	221
54	xzgv	X Window System	221
52	yabasic	Command Line	221
6094	yabause	X Window System	221
51	yaccviso	X Window System	221
6105	yad	X Window System	221
5986	yafaray	Console	221
5986	yafaray	X Window System	221
