#  file: fsfProjectInfo2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT proj_num, proj_unixname, date_collected, datasource_id, url, real_url, desc_short, desc_long, user_level 
#  FROM fsf_projects 
#  WHERE datasource_id=221 
#  ORDER BY proj_num
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	date_collected	datasource_id	url	real_url	desc_short	desc_long	user_level
3960	ZoneCheck	2010-05-03 16:09:25	221	http://directory.fsf.org/project/ZoneCheck	http://www.zonecheck.fr/	Solves DNS misconfigurations or inconsistencies	ZoneCheck is intended to help solve DNS\nmisconfigurations or inconsistencies that are usually revealed by an\nincrease in the latency of the application. The DNS is a critical\nresource for every network application, so it is quite important to\nensure that a zone or domain name is correctly configured in the DNS.\n	
3961	Zinc	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Zinc	http://www.tkzinc.org	Tk graphical widget	Zinc is a Tk widget developed with Perl/Tk, Tcl/Tk\nand Python/Tk bindings. Zinc widgets are similar to Tk canvases in\nthat they support structured graphics. Graphical items can be\nmanipulated, and bindings can be associated with them to implement\ninteraction behaviors. But unlike the canvas, zinc can structure the\nitems in a hierarchy, and supports affine 2D transforms.\n\n<P>Clipping can be set for sub-trees of the item hierarchy and the\nitem set is quite more powerful, including field-specific items for\nAir Traffic systems. Zinc is fast enough to allow the implementation\nof 2k2k radar displays with smooth animations, yet structured enough\nto allow the implementation of direct manipulation desktop GUIs.\n	
3962	Zimpl	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Zimpl	http://www.zib.de/koch/zimpl/	Translate the mathematical model of a problem into a linear or (mixed-) integer mathematical program	'Zimpl' is a language for translating the\nmathematical model of a problem into a linear or (mixed-) integer\nmathematical program expressed in .lp or .mps file format which can be\nread and (hopefully) solved by an LP or MIP solver.\n	
3963	Zebot	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Zebot	http://www.nongnu.org/zebot/	Modular IRC bot	'Zebot' is an IRC bot with a completely modular\ndesign, POE event driven architecture, multi channel and server\nsupport, dynamic internationalization support, and user- definable\nreactions and emotes along with basic IRC bot functionality including\nchannel camping, rights distribution, user authentication, and a\nmessage system.\n	
3964	ZIG	2010-05-03 16:09:25	221	http://directory.fsf.org/project/ZIG	http://zige.sourceforge.net	Client-server game networking library	'ZIG' is a portable, game-oriented client-server\nnetworking and execution framework. It can be used together with other\nengines or libraries that supply graphics, game physics, etc. to\nimplement a full multiplayer game engine. Its goal is to provide an\neasy-to-use yet powerful game networking engine so that game\ndevelopers will not need to write networking engines from scratch\nusing low-level APIs like sockets.\n	
3965	Z80-ASM	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Z80-ASM	http://artax.karlin.mff.cuni.cz/~brain/z80-asm/	Compiler for the Z80 CPU assembler	'Z80-ASM' contains a compiler for the Z80\nassembling language and a monitor including an interactive\ndebugger. The compiler is a two-pass one, which knows all documented\nZ80 instructions. It has labels, comments and can even evaluate\nconstant arithmetic expressions.\n\nThe debugger is interactive; it shows content of all registers, memory,\nstack, program. You can trace programs step by step, modify registers\nand contents of memory, and load and save parts of memory.\n	
3966	Z	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Z	http://www.cs.indiana.edu/~kinzler/z/	Frontend for compression utilities	'Z' is a simple frontend for the gzip, bzip, tar,\ncompress/uncompress, and zip/unzip utilities for compressing and\nuncompressing files and directories. The new compressed or\nuncompressed version will be in the same directory as the original.\n\n<P>It processes its arguments according to the type of the file or\ndirectory given: If the argument is a plain file, then the file is\ncompressed; if the argument is a compressed file with a name ending in\n.Z, .gz, .z, .bz2 or .zip, then the file is uncompressed; if the\nargument is a directory, the directory is archived into one file which\nis then compressed; if the argument is a compressed tar or zip archive\nwith a name ending in .{tar.,tar,ta,t}{Z,gz,z,bz2} or .zip, then the\narchive is uncompressed and untarred.\n	
3967	Yorick	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Yorick		an interpreted programming language for scientific simulations or calculations.	Yorick is an interpreted programming language for scientific simulations or calculations, postprocessing or steering large simulation codes, interactive scientific graphics, and reading, writing, or translating large files of numbers. Yorick includes an interactive graphics package, and a binary file package capable of translating to and from the raw numeric formats of all modern computers. Yorick is written in ANSI C and runs on most operating systems.	Intermediate
3968	Yasper	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Yasper	http://yasper.sourceforge.net/	Single-header smart pointer for C++	'Yasper' (Yet Another Smart Pointer) is a and\nsimple single-header smart pointer for C++. It is a simpler\nalternative to boost::shared_ptr and loki::smart_ptr that uses no\npolicy templates and requires no external dependencies.\n	
3969	YapBB	2010-05-03 16:09:25	221	http://directory.fsf.org/project/YapBB	http://yapbb.sourceforge.net/	Bulletin Board software written in PHP	Yet Another PHP Bulletin Board (YapBB) allows you\nto set up a forum on your Web site, using PHP4+MySQL. The goal of this\nproject is to create a good, full featured, and free bulletin\nboard. Features include multible boards, modular programming,\ndifferent user authentication levels with appropriate privileges, a\ncertain level of protection to prevent HTML abuse and abuse of other\nexploits, many client-side options, and more features to come.\n	
3970	Yakup	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Yakup	http://www.methods.co.nz/yakup/	A tool for managing multi-level backups to fixed disk and removable CD/DVD media.	Yakup is a tool for managing multi-level backups to fixed disk and removable CD/DVD media. Yakup can also be used for ad-hoc archiving.	
3971	YaRET	2010-05-03 16:09:25	221	http://directory.fsf.org/project/YaRET	http://www.nongnu.org/yaret/	Automates CD ripping, normalizing, and encoding	'YaRET' is a Perl script that automates the\nripping, normalization, and encoding of CDs. It supports CDDB very\nwell via the Perl Audio::CD module, and also can work with most free\nripper/normalizer/encoders (e.g., cdparanoia, cdda2wav, normalize,\netc.) It supports mfeatures like multiple concurrent encoders and an\neasy to use configuration file that lets you customize YaRET to your\ntaste (such as file naming based on the CDDB information).\n	
3972	YaFM	2010-05-03 16:09:25	221	http://directory.fsf.org/project/YaFM	http://yafm.sourceforge.net	We-based file manager	'YaFM' is a Web-based file manager. It is meant to\nbe run as a (suexec-ed) CGI script. Users can upload, download, view,\nedit, copy, move/rename, change permissions and owner group of a\nsingle file or a group of files which reside on a filesystem local to\nthe script.  It does not require MySQL (although you can implement a\nSQL-based authentication scheme if you need one). The PHP code and\nHTML separate, so is it relatively easy to change YaFM's look and\nfeel.\n	
3973	YAZ	2010-05-03 16:09:25	221	http://directory.fsf.org/project/YAZ	http://www.indexdata.dk/yaz/	Toolkit for developing Z39.50v3 clients and servers	YAZ (Yet Another Z39.50 toolkit) is a portable\nC/C++ programmer's toolkit which supports the development of Z39.50v3\nclients and servers. Sample clients and a server are included with the\ndistribution.\n	
3974	YATE	2010-05-03 16:09:25	221	http://directory.fsf.org/project/YATE	http://yate.null.ro	Telephony engine	"YATE" (Yet Another Telephony Engine) is a\ntelephony project that is written in C++ and that will support\nscripting in various programming languages.  The core engine can be\nused for other purposes as its basic classes are not telephony\nrelated.  This project is in an alpha state, as the API and basic\nmodules are still being developed.  We have created for the beginning\nZaptel (for Digium cards - hardware) and H.323 (software) modules.\n	
3975	YASE	2010-05-03 16:09:25	221	http://directory.fsf.org/project/YASE	http://www.mazumdar.demon.co.uk/yase_index.html	Text indexing and retrieving system	YASE is a text indexing and retrieval system\n(search engine). It is designed to process large collections\neasily. All words are indexed and can be optionally stemmed. The query\ntool supports searching all/any terms and can rank query results by\nrelevance using the cosine measure. \n\nYASE can be customised to read various types of documents by providing\na suitable filter to extract text from the document. It can also scan\nexisting directory structures or Web sites for documents. A single\ndatabase can refer to files in multiple directories or Web site. Last,\nthe program is easy to use because there are only two commands: one to\nbuild a database, and the other to query it.	
3976	XviD	2010-05-03 16:09:25	221	http://directory.fsf.org/project/XviD	http://www.xvid.org/	MPEG-4 video codec	XviD is a free and open source MPEG-4 video codec, written\nin C with assembler optmizations for quality and speed.\n	
3977	Xvcg	2010-05-03 16:09:25	221	http://directory.fsf.org/project/Xvcg	http://rw4.cs.uni-sb.de/users/sander/html/gsvcg1.html	Displays VCG (Visualition of Compiler Graphs) Format	Xvcg is an X-windows tool for displaying\ncall-graphs, flow diagrams, and the like, specified in a .vcg file and\nwritten in GDL (graph description language).  Some of the source files\n(five of them) contain obfuscated code which contradicts section 3 of\nthe GNU GPL.\n	Intermediate
