#  file: rfDevProjects2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, dev_loginname, is_admin, position, date_collected, datasource_id
#  FROM rf_developer_projects
#  WHERE datasource_id=219
#  ORDER BY proj_unixname, dev_loginname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	dev_loginname	is_admin	position	date_collected	datasource_id
saas	acts_as_flinn	1	Default	2010-05-03 22:53:19	219
sac	marco13185	1	Default	2010-05-03 22:53:23	219
sackcloth	pbattley	1	Default	2010-05-03 22:53:27	219
safe	rwarner	1	Default	2010-05-03 22:53:31	219
safe-erb	abedra	1	Admin	2010-05-03 22:53:36	219
safe-erb	shinya	1	Admin	2010-05-03 22:53:36	219
safeeval	cho45	1	Default	2010-05-03 22:53:42	219
safeinplaceedit	pond	1	Default	2010-05-03 22:53:46	219
sagui	mauriciobomfim	1	Admin	2010-05-03 22:53:51	219
sagui	vagnerbn	0	Senior Developer	2010-05-03 22:53:51	219
sahara	tanel	1	Default	2010-05-03 22:53:54	219
saikuro	zev	1	Admin	2010-05-03 22:53:58	219
sair-daemon	mateo	1	Default	2010-05-03 22:54:03	219
salad	ashleymoran	1	Default	2010-05-03 22:54:07	219
salesrails	pedershk	1	Default	2010-05-03 22:54:12	219
salgo	basking2	1	Default	2010-05-03 22:54:16	219
saltcellar	aycrum	1	Default	2010-05-03 22:54:19	219
salted-login	deirdre	1	Admin	2010-05-03 22:54:24	219
salted-login	lagunas	1	Admin	2010-05-03 22:54:24	219
salva	alexjr85	1	Default	2010-05-03 22:54:28	219
sambala	loopole	1	Default	2010-05-03 22:54:31	219
samplerailsajax	sur	1	Admin	2010-05-03 22:54:35	219
sampoorna	senthil	1	Default	2010-05-03 22:54:38	219
samuel	kampers	1	Default	2010-05-03 22:54:42	219
san	tjholowaychuk	0	Senior Developer	2010-05-03 22:54:46	219
sandbox	bdimcheff	1	Default	2010-05-03 22:54:51	219
sandofskygchart	sandofsky	1	Default	2010-05-03 22:54:56	219
sanfrancisco	jasonvowell	1	Default	2010-05-03 22:55:00	219
sapo-rb	tpinto	1	Default	2010-05-03 22:55:03	219
sapphire-lang	djberg96	1	Default	2010-05-03 22:55:08	219
saronpasu	saronpasu	1	Default	2010-05-03 22:55:13	219
sasha	matchbo	1	Default	2010-05-03 22:55:17	219
sashimi	jodosha	1	Default	2010-05-03 22:55:21	219
satisfaction	nullstyle	1	Default	2010-05-03 22:55:24	219
sauce-test	bwadolowski	1	Default	2010-05-03 22:55:27	219
savesassociated	jaw6	1	Default	2010-05-03 22:55:32	219
savethedate	ckoppelman	1	Default	2010-05-03 22:55:37	219
savon	rubiii	1	Default	2010-05-03 22:55:41	219
saxhooter	eperaner	1	Default	2010-05-03 22:55:45	219
sbagkeeper	bazzel	1	Default	2010-05-03 22:55:49	219
sbn	cayblood	1	Default	2010-05-03 22:55:53	219
sbn4r	cayblood	1	Admin	2010-05-03 22:55:58	219
sbn4r	spejman	1	Default	2010-05-03 22:55:58	219
scaffoldform	bphogan	1	Default	2010-05-03 22:56:01	219
scaffolding-ext	jeremyevans	1	Default	2010-05-03 22:56:04	219
scaffoldingesda	schrd	1	Default	2010-05-03 22:56:07	219
scalabletagging	bikokid	1	Default	2010-05-03 22:56:11	219
scandb	postmodern	1	Default	2010-05-03 22:56:14	219
scar	scar	1	Default	2010-05-03 22:56:18	219
scarlet	jcxplorer	1	Admin	2010-05-03 22:56:22	219
scatterbrain	jordi	1	Default	2010-05-03 22:56:27	219
scgi	jeremyevans	1	Admin	2010-05-03 22:56:30	219
scgi	zedshaw	1	Default	2010-05-03 22:56:30	219
schedule-week	perldork	1	Default	2010-05-03 22:56:34	219
scheduler	mental	1	Default	2010-05-03 22:56:37	219
schedulr	auser	1	Default	2010-05-03 22:56:41	219
schemagenerator	scottlaird	1	Default	2010-05-03 22:56:44	219
schematron	flazz	1	Default	2010-05-03 22:56:48	219
schemer	sathish316	1	Default	2010-05-03 22:56:54	219
schmock	aycrum	1	Default	2010-05-03 22:56:57	219
schooldemerits	juantar	1	Default	2010-05-03 22:57:01	219
schoolrake	rcphq	1	Default	2010-05-03 22:57:05	219
schoultzvideo	brunetton	0	Senior Developer	2010-05-03 22:57:10	219
schoultzvideo	cbenz	1	Default	2010-05-03 22:57:10	219
schwarz	bschwarz	1	Default	2010-05-03 22:57:15	219
scio	aasmith	1	Default	2010-05-03 22:57:19	219
scion-toolbox	gahanima	1	Default	2010-05-03 22:57:23	219
scipub	cedricmesnage	1	Default	2010-05-03 22:57:28	219
sciruby	ahoward	1	Admin	2010-05-03 22:57:31	219
sciruby	cmcbride	1	Default	2010-05-03 22:57:31	219
sciyag	bpaxton	0	Senior Developer	2010-05-03 22:57:35	219
sciyag	fourmond	1	Default	2010-05-03 22:57:35	219
sciyag	jfleck	0	Senior Developer	2010-05-03 22:57:35	219
sclu	alessandrohc	1	Default	2010-05-03 22:57:40	219
sclu	betuska	0	Doc Writer	2010-05-03 22:57:40	219
sclu	fsavaget	0	Senior Developer	2010-05-03 22:57:40	219
sclust	basking2	1	Admin	2010-05-03 22:57:44	219
scmrss	wookie	1	Default	2010-05-03 22:57:49	219
scn	fsavaget	1	Default	2010-05-03 22:57:54	219
scnvimide	nyarly	1	Default	2010-05-03 22:57:58	219
sconf	duerst	1	Default	2010-05-03 22:58:03	219
sconvert	bulio	1	Default	2010-05-03 22:58:06	219
scooter	db-keen	1	Default	2010-05-03 22:58:10	219
scoped	mojombo	1	Default	2010-05-03 22:58:13	219
scoped-todos	hnchuong	1	Default	2010-05-03 22:58:18	219
scopedstruct	mef	1	Default	2010-05-03 22:58:21	219
scout	bbazzarrakk	1	Admin	2010-05-03 22:58:25	219
scout	itsderek23	1	Admin	2010-05-03 22:58:25	219
scout	lewisac	1	Admin	2010-05-03 22:58:25	219
scout	seebq	1	Default	2010-05-03 22:58:25	219
scrabble	narcvs	1	Default	2010-05-03 22:58:28	219
scrabbler	fideist11	1	Default	2010-05-03 22:58:33	219
scrabblit	p3t0r	1	Default	2010-05-03 22:58:36	219
scrambler	brinco	1	Default	2010-05-03 22:58:41	219
scrap2html	garin	1	Default	2010-05-03 22:58:46	219
scrapebay	neilmock	1	Default	2010-05-03 22:58:51	219
scrapes	bshow	0	Senior Developer	2010-05-03 22:58:54	219
scrapes	pjones	1	Default	2010-05-03 22:58:54	219
scrapes	ugly	0	Senior Developer	2010-05-03 22:58:54	219
scrapi	assaf	1	Default	2010-05-03 22:58:57	219
scrapist	aviflombaum	1	Admin	2010-05-03 22:59:00	219
scrapist	chris-wagner	1	Admin	2010-05-03 22:59:00	219
scrapist	danielh	1	Admin	2010-05-03 22:59:00	219
scrapist	wycats	1	Admin	2010-05-03 22:59:00	219
scrapware	chrismo	1	Default	2010-05-03 22:59:05	219
scratch	htonl	1	Default	2010-05-03 22:59:09	219
screensvr	sausheong	1	Default	2010-05-03 22:59:13	219
screensvr	thomastl	0	Senior Developer	2010-05-03 22:59:13	219
screwunit	btakita	1	Admin	2010-05-03 22:59:16	219
screwunit	nathansobo	1	Default	2010-05-03 22:59:16	219
screwunit	nkallen	1	Admin	2010-05-03 22:59:16	219
screwunit	thewoolleyman	1	Admin	2010-05-03 22:59:16	219
scribo	vgozalbes	1	Admin	2010-05-03 22:59:20	219
scriptlandia-r	shvets	1	Default	2010-05-03 22:59:25	219
scrobbler	jnunemaker	1	Default	2010-05-03 22:59:28	219
scroll-results	pramodkp	1	Default	2010-05-03 22:59:32	219
scrubs	jamin4jc	1	Default	2010-05-03 22:59:37	219
scruby	maca	1	Default	2010-05-03 22:59:40	219
scrubyt	coppermonkey	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	davidhq	1	Admin	2010-05-03 22:59:45	219
scrubyt	glenngillen	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	haruska	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	neelance	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	pftg	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	scrubber	1	Admin	2010-05-03 22:59:45	219
scrubyt	tec	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	voldor	0	Junior Developer	2010-05-03 22:59:45	219
scrubyt	whitefolkz	0	Junior Developer	2010-05-03 22:59:45	219
scruffy	alex_young	0	Senior Developer	2010-05-03 22:59:49	219
scruffy	brasten	1	Admin	2010-05-03 22:59:49	219
scruffy	digiposs	0	Senior Developer	2010-05-03 22:59:49	219
scruffy	halcy0n	0	Senior Developer	2010-05-03 22:59:49	219
scruffy	schapht	0	Senior Developer	2010-05-03 22:59:49	219
scruffy	suranyami	1	Admin	2010-05-03 22:59:49	219
scruffy	yidda	0	Senior Developer	2010-05-03 22:59:49	219
scrummage	jbeard	1	Default	2010-05-03 22:59:54	219
scrummage	waysoftheearth	0	Senior Developer	2010-05-03 22:59:54	219
scrumr	bsokol	1	Default	2010-05-03 22:59:58	219
scxml	prosperity	1	Default	2010-05-03 23:00:03	219
sdaguegems	sdague	1	Default	2010-05-03 23:00:06	219
sdb-dal	daviddisco	1	Default	2010-05-03 23:00:10	219
sdoc	voloko	1	Default	2010-05-03 23:00:14	219
sdruby	mokolabs	1	Default	2010-05-03 23:00:17	219
sds	marek	1	Default	2010-05-03 23:00:21	219
sdsrest	javery	1	Default	2010-05-03 23:00:26	219
seacucumber	mward	1	Admin	2010-05-03 23:00:30	219
seacucumber	peter_ryan	0	Senior Developer	2010-05-03 23:00:30	219
seacucumber	srrao2k	0	Senior Developer	2010-05-03 23:00:30	219
seamless	jhaynie	1	Admin	2010-05-03 23:00:34	219
seamlessdbpool	bdurand	1	Default	2010-05-03 23:00:38	219
seams	pit	1	Default	2010-05-03 23:00:43	219
search-scope	ryanowens	1	Default	2010-05-03 23:00:47	219
searchable	mojodna	1	Admin	2010-05-03 23:00:51	219
searchable-rec	tuomas	1	Admin	2010-05-03 23:00:54	219
searchapi	bartocc	0	Senior Developer	2010-05-03 23:00:58	219
searchapi	lagroue	1	Default	2010-05-03 23:00:58	219
searchapi	plraynaud	1	Admin	2010-05-03 23:00:58	219
searchgasm	binarylogic	1	Default	2010-05-03 23:01:01	219
searchgenerator	jjh	1	Default	2010-05-03 23:01:04	219
searchlogic	binarylogic	1	Default	2010-05-03 23:01:08	219
seguro	hoisel	1	Default	2010-05-03 23:01:19	219
seldom	brenton	1	Default	2010-05-03 23:01:24	219
select-autocomp	mushingfan	1	Default	2010-05-03 23:01:29	219
selector	eric1234	1	Default	2010-05-03 23:01:33	219
selenium	btakita	1	Admin	2010-05-03 23:01:37	219
selenium	ph7	1	Admin	2010-05-03 23:01:37	219
selenium	thewoolleyman	1	Admin	2010-05-03 23:01:37	219
selenium	wolfdancer	1	Admin	2010-05-03 23:01:37	219
selenium-client	ph7	1	Default	2010-05-03 23:01:41	219
selenium-extjs	jlbfalcao	1	Default	2010-05-03 23:01:46	219
selenium-grid	ph7	1	Admin	2010-05-03 23:01:50	219
selenium-grid	thewoolleyman	1	Admin	2010-05-03 23:01:50	219
selenium-poetry	tapajos	1	Admin	2010-05-03 23:01:53	219
selenium-poetry	viniciusteles	1	Default	2010-05-03 23:01:53	219
selenium-rails	btakita	1	Admin	2010-05-03 23:01:56	219
selenium-rails	ph7	1	Admin	2010-05-03 23:01:56	219
selenium-rails	thewoolleyman	1	Default	2010-05-03 23:01:56	219
selenium-rails	wolfdancer	1	Admin	2010-05-03 23:01:56	219
selenium-rc	brynary	1	Admin	2010-05-03 23:01:59	219
selenium-rc	btakita	1	Admin	2010-05-03 23:01:59	219
selenium-rc	djanowski	1	Admin	2010-05-03 23:01:59	219
selenium-rc	ph7	1	Admin	2010-05-03 23:01:59	219
selenium-rc	siannopollo	1	Default	2010-05-03 23:01:59	219
selenium-rc	thewoolleyman	1	Admin	2010-05-03 23:01:59	219
selenium-rc	wolfdancer	1	Admin	2010-05-03 23:01:59	219
self-flagellati	bscofield	1	Default	2010-05-03 23:02:02	219
selfdotpublish	jacksenechal	1	Admin	2010-05-03 23:02:07	219
selfdotpublish	sunone	1	Default	2010-05-03 23:02:07	219
selms	hhoffman	0	Senior Developer	2010-05-03 23:02:11	219
selms	russellfulton	1	Default	2010-05-03 23:02:11	219
seltest	kpk	1	Default	2010-05-03 23:02:15	219
sem	giof	1	Default	2010-05-03 23:02:18	219
semacode	incognito	1	Default	2010-05-03 23:02:22	219
semich	lancelot	1	Admin	2010-05-03 23:02:27	219
semich	nilspace	1	Admin	2010-05-03 23:02:27	219
semich	phurley	1	Default	2010-05-03 23:02:27	219
semich	rubyconsumer	1	Admin	2010-05-03 23:02:27	219
semilla	carlettos	1	Admin	2010-05-03 23:02:32	219
semper	semper	1	Default	2010-05-03 23:02:37	219
semr	mdeiters	1	Default	2010-05-03 23:02:41	219
sentence	lajanus	1	Default	2010-05-03 23:02:46	219
sentry	technoweenie	1	Default	2010-05-03 23:02:50	219
seotoolbox	ppetersen	1	Default	2010-05-03 23:02:55	219
seotools	lam	1	Default	2010-05-03 23:02:59	219
sequel	jeremyevans	1	Admin	2010-05-03 23:03:03	219
sequel	tmm1	1	Admin	2010-05-03 23:03:03	219
sequelns	pkondzior	1	Default	2010-05-03 23:03:07	219
sequence	coatl	1	Default	2010-05-03 23:03:11	219
sequential	narcvs	1	Default	2010-05-03 23:03:15	219
serdisplib-ruby	dhm	1	Default	2010-05-03 23:03:20	219
serializable	birkirb	1	Default	2010-05-03 23:03:23	219
seriesdaweb	maxsummers	1	Default	2010-05-03 23:03:27	219
seriesviewer	shingara	1	Default	2010-05-03 23:03:31	219
serve	aiwilliams	0	Senior Developer	2010-05-03 23:03:34	219
serve	jlong	1	Default	2010-05-03 23:03:34	219
serverbuddy	cmichel	1	Default	2010-05-03 23:03:39	219
serverside	ciconia	1	Default	2010-05-03 23:03:42	219
serverwatch	emarkp	1	Default	2010-05-03 23:03:46	219
servicemerchant	alex_lebedev	1	Default	2010-05-03 23:03:49	219
servicetest	wea_gruena	1	Default	2010-05-03 23:03:53	219
session-dump	valo	1	Default	2010-05-03 23:03:56	219
sessionreaper	pklipp	1	Default	2010-05-03 23:03:59	219
sessionreaper	zzemla	0	Senior Developer	2010-05-03 23:03:59	219
setools	fhopecc	1	Admin	2010-05-03 23:04:03	219
settings	benalavi	1	Default	2010-05-03 23:04:06	219
settingslogic	binarylogic	1	Default	2010-05-03 23:04:09	219
setup	transami	1	Default	2010-05-03 23:04:12	219
seven-segment	davidcole	1	Default	2010-05-03 23:04:16	219
sexp	topher	1	Default	2010-05-03 23:04:19	219
sext	bienhd	1	Admin	2010-05-03 23:04:22	219
sext	cstotts	1	Admin	2010-05-03 23:04:22	219
sext	harmon	1	Admin	2010-05-03 23:04:22	219
sext	telaeris	1	Default	2010-05-03 23:04:22	219
sexy-charts	matt_a	1	Default	2010-05-03 23:04:26	219
sfc	willcodeforfoo	1	Default	2010-05-03 23:04:29	219
sfget	railsaddict	1	Default	2010-05-03 23:04:34	219
sfh	jwilkins	1	Default	2010-05-03 23:04:38	219
sfii90	fettuccini	1	Default	2010-05-03 23:04:43	219
sfs	minni	1	Default	2010-05-03 23:04:47	219
sfst	mlj	1	Default	2010-05-03 23:04:50	219
sftp-compat	philipmatarese	1	Default	2010-05-03 23:04:54	219
sfzer	chris_tessmer	1	Default	2010-05-03 23:04:59	219
sgev	andre_ufmt	1	Admin	2010-05-03 23:05:03	219
sgev	bonitrix	1	Admin	2010-05-03 23:05:03	219
sgev	euripedes	1	Admin	2010-05-03 23:05:03	219
sgev	humberto_kuhn	1	Admin	2010-05-03 23:05:03	219
sgl	eto	1	Default	2010-05-03 23:05:06	219
shadowjack	zorglub	1	Default	2010-05-03 23:05:15	219
shamler	peeja	1	Default	2010-05-03 23:05:19	219
shamrack	mdub	1	Default	2010-05-03 23:05:22	219
shapefile2xml	hkairi	1	Default	2010-05-03 23:05:26	219
shards	djberg96	1	Default	2010-05-03 23:05:31	219
shards	normalperson	0	Senior Developer	2010-05-03 23:05:31	219
shared-mime	hanklords	1	Default	2010-05-03 23:05:35	219
shashin	dominiek	1	Default	2010-05-03 23:05:39	219
shashin	hendri83	1	Admin	2010-05-03 23:05:39	219
shashin	skill	1	Admin	2010-05-03 23:05:39	219
shattered	martyn	1	Default	2010-05-03 23:05:44	219
shattered	mikkelg	1	Admin	2010-05-03 23:05:44	219
shell-executer	holgerkohnen	1	Default	2010-05-03 23:05:48	219
shell-tools	erikh	1	Default	2010-05-03 23:05:53	219
shellable	cldwalker	1	Default	2010-05-03 23:05:56	219
shellby	woahdae	1	Default	2010-05-03 23:06:01	219
shifty-week	frogstarr78	1	Default	2010-05-03 23:06:05	219
shimmer	maceywj	0	Senior Developer	2010-05-03 23:06:09	219
shimmer	nathanss	0	Senior Developer	2010-05-03 23:06:09	219
shimmer	stellsmi	1	Default	2010-05-03 23:06:09	219
shindig	luizlemos	0	Senior Developer	2010-05-03 23:06:13	219
shindig	peleteiro	1	Default	2010-05-03 23:06:13	219
shindo	geemus	1	Default	2010-05-03 23:06:17	219
shiningred	hawkman	1	Default	2010-05-03 23:06:20	219
shinkansen	bearbr	1	Default	2010-05-03 23:06:25	219
shinmun	mgeorgi	1	Default	2010-05-03 23:06:28	219
shiny-render	daveverwer	1	Default	2010-05-03 23:06:33	219
shipping	cardmagic	1	Default	2010-05-03 23:06:36	219
shipping	noah	0	Senior Developer	2010-05-03 23:06:36	219
shipping	robbyrussell	1	Default	2010-05-03 23:06:36	219
shipping-calc	febuiles	1	Admin	2010-05-03 23:06:42	219
shippinglogic	binarylogic	1	Default	2010-05-03 23:06:46	219
shire	stephena	1	Admin	2010-05-03 23:06:51	219
shodan-ruby	postmodern	1	Default	2010-05-03 23:06:54	219
shoebox	stuartrobinson	1	Default	2010-05-03 23:06:59	219
shooting-star	and	0	Doc Writer	2010-05-03 23:07:03	219
shooting-star	ishikawa	0	Senior Developer	2010-05-03 23:07:03	219
shooting-star	rakuto	0	Senior Developer	2010-05-03 23:07:03	219
shooting-star	shachi	0	Senior Developer	2010-05-03 23:07:03	219
shooting-star	takiuchi	1	Admin	2010-05-03 23:07:03	219
shopify-api	shopify	1	Default	2010-05-03 23:07:07	219
shoppinglist	kdresner	1	Default	2010-05-03 23:07:11	219
shoppr	pengwynn	1	Default	2010-05-03 23:07:15	219
shortepic-pmo	alilee	1	Default	2010-05-03 23:07:18	219
shortepic-pmo	maxm	1	Admin	2010-05-03 23:07:18	219
shorturl	gnuvince	1	Default	2010-05-03 23:07:22	219
shorturl	robbyrussell	1	Admin	2010-05-03 23:07:22	219
shortwave	knaveofdiamonds	1	Default	2010-05-03 23:07:26	219
show-diffs	olefriis	1	Default	2010-05-03 23:07:30	219
shpell	nwah	1	Default	2010-05-03 23:07:34	219
shroom	dismal_denizen	1	Default	2010-05-03 23:07:37	219
shrub	joelr	1	Default	2010-05-03 23:07:42	219
shunt	tec	1	Default	2010-05-03 23:07:45	219
shunya	jungly	1	Default	2010-05-03 23:07:49	219
shuttr	studiodanger	1	Admin	2010-05-03 23:07:53	219
shway	boboroshi	0	Senior Developer	2010-05-03 23:07:58	219
shway	ryanowens	1	Admin	2010-05-03 23:07:58	219
sicl	maverick	0	Senior Developer	2010-05-03 23:08:03	219
sicl	tivi	1	Admin	2010-05-03 23:08:03	219
sidirodromos	saimon	1	Default	2010-05-03 23:08:08	219
sierra	jaschiel	1	Default	2010-05-03 23:08:12	219
sieve	davidoram	1	Default	2010-05-03 23:08:16	219
siffer	clinthill	1	Admin	2010-05-03 23:08:19	219
sifrhelper	irongaze	1	Admin	2010-05-03 23:08:24	219
sigar	dougm	1	Default	2010-05-03 23:08:28	219
sigar	mattkent	1	Admin	2010-05-03 23:08:28	219
signedresource	bzoller	1	Default	2010-05-03 23:08:33	219
signorina	pingoo	1	Admin	2010-05-03 23:08:38	219
signorina	yuzuhara	1	Default	2010-05-03 23:08:38	219
signupto	timperrett	1	Default	2010-05-03 23:08:41	219
silhouette	evan	1	Default	2010-05-03 23:08:46	219
silk	cyberfunk	1	Default	2010-05-03 23:08:51	219
silver	swistak	1	Default	2010-05-03 23:08:55	219
silver-screen	jashkenas	1	Default	2010-05-03 23:08:59	219
silverplatter	comp_zenix	0	Junior Developer	2010-05-03 23:09:04	219
silverplatter	entropie	0	Senior Developer	2010-05-03 23:09:04	219
silverplatter	rstefan	1	Default	2010-05-03 23:09:04	219
sim	psc	1	Admin	2010-05-03 23:09:09	219
similetimeline	duncanbeevers	1	Default	2010-05-03 23:09:12	219
simpic	boblu	1	Admin	2010-05-03 23:09:15	219
simple-blog	dualface	1	Default	2010-05-03 23:09:19	219
simple-constact	simplesessions	1	Default	2010-05-03 23:09:24	219
simple-daemon	jonhdahl	1	Default	2010-05-03 23:09:30	219
simple-engines	jinx	1	Default	2010-05-03 23:09:33	219
simple-format	ryanlowe	1	Default	2010-05-03 23:09:38	219
simple-json	loopole	1	Default	2010-05-03 23:09:41	219
simple-mmap	johansorensen	1	Default	2010-05-03 23:09:49	219
simple-navi	bagabandit	1	Default	2010-05-03 23:09:53	219
simple-rss	cardmagic	1	Default	2010-05-03 23:09:58	219
simplecaptcha	sur	1	Default	2010-05-03 23:10:03	219
simplecms	bart	1	Default	2010-05-03 23:10:07	219
simpleconsole	bienhd	1	Default	2010-05-03 23:10:11	219
simplecrawler	peterkz	1	Default	2010-05-03 23:10:16	219
simplecsv	nuna	1	Default	2010-05-03 23:10:21	219
simpledb	wzph	1	Default	2010-05-03 23:10:26	219
simpledesc	assertbuggy	1	Default	2010-05-03 23:10:30	219
simplediff	toro	1	Default	2010-05-03 23:10:33	219
simpleemail	designingpatts	1	Default	2010-05-03 23:10:36	219
simpleemail	janetleland	1	Admin	2010-05-03 23:10:36	219
simpleemail	tonystrauss	1	Admin	2010-05-03 23:10:36	219
simplehttp	a2800276	1	Default	2010-05-03 23:10:45	219
simplemail	nigelb	1	Default	2010-05-03 23:10:50	219
simplemapper	dcparker	1	Default	2010-05-03 23:10:55	219
simplepass	danchoi	1	Default	2010-05-03 23:10:59	219
simplepay	nbibler	1	Default	2010-05-03 23:11:02	219
simplerdb	gelliott	1	Default	2010-05-03 23:11:06	219
simplerecord	treeder	1	Default	2010-05-03 23:11:10	219
simplesearch	chadfowler	1	Default	2010-05-03 23:11:13	219
simplesidebar	mabs29	1	Default	2010-05-03 23:11:17	219
simplesites	mhennemeyer	1	Default	2010-05-03 23:11:20	219
simpleskype	sleight42	1	Default	2010-05-03 23:11:24	219
simplessl	livelearncode	1	Default	2010-05-03 23:11:29	219
simplest-swig	richbodo	1	Default	2010-05-03 23:11:34	219
simplesubtitler	tiraeth	1	Default	2010-05-03 23:11:39	219
simplesync	dcparker	1	Default	2010-05-03 23:11:44	219
simpleticket	alexleverington	1	Admin	2010-05-03 23:11:49	219
simpleticket	amuse	1	Default	2010-05-03 23:11:49	219
simpletrace	boberetezeke	1	Default	2010-05-03 23:11:52	219
simplewiki	thewolf	1	Default	2010-05-03 23:11:56	219
simplews	mikisvaz	1	Default	2010-05-03 23:12:01	219
simplexmlparser	corvideon	1	Default	2010-05-03 23:12:04	219
simplicitycms	timbe	1	Default	2010-05-03 23:12:09	219
simplierstats	hubertlepicki	1	Default	2010-05-03 23:12:14	219
simplypowerful	mig	1	Admin	2010-05-03 23:12:17	219
simplyruby	mmower	1	Default	2010-05-03 23:12:20	219
simruby	sergiorivas	1	Default	2010-05-03 23:12:23	219
simuproxy	aladrin	1	Admin	2010-05-03 23:12:28	219
sinai	ssoper	1	Default	2010-05-03 23:12:33	219
sinamars	hcblue	1	Default	2010-05-03 23:12:38	219
sinatra	bmizerany	1	Default	2010-05-03 23:12:41	219
sinatra	rtomayko	1	Admin	2010-05-03 23:12:41	219
sinatra-ditties	foca	1	Default	2010-05-03 23:12:44	219
sinatra-ditties	srt	1	Admin	2010-05-03 23:12:44	219
sinatra-mapping	hallison	1	Default	2010-05-03 23:12:48	219
singem	atmos	1	Default	2010-05-03 23:12:52	219
sintaxi	sintaxi	1	Default	2010-05-03 23:12:57	219
sipper	nishantbansal	0	Junior Developer	2010-05-03 23:13:02	219
sipper	rnakhan	1	Admin	2010-05-03 23:13:02	219
sipper	sharat	0	Senior Developer	2010-05-03 23:13:02	219
sipper	suriya	0	Senior Developer	2010-05-03 23:13:02	219
sir-du-bob	pboling	1	Default	2010-05-03 23:13:06	219
siren	jcoglan	1	Default	2010-05-03 23:13:10	219
siskel	jonhdahl	1	Default	2010-05-03 23:13:15	219
sistematividade	tassiovirginio	1	Default	2010-05-03 23:13:19	219
site-explorer	nbibler	1	Default	2010-05-03 23:13:22	219
site-map	maxim_kulkin	1	Default	2010-05-03 23:13:26	219
sitealizer	tjackiw	1	Default	2010-05-03 23:13:31	219
sitefuel	wkm	1	Default	2010-05-03 23:13:35	219
sitemap	binarywaterfall	1	Admin	2010-05-03 23:13:40	219
sitemap	dinko	0	new_haven.rb contributor	2010-05-03 23:13:40	219
sitemap	dpp	1	Default	2010-05-03 23:13:40	219
sitemap	gwright	0	new_haven.rb contributor	2010-05-03 23:13:40	219
sitemap	man_monkey	0	new_haven.rb contributor	2010-05-03 23:13:40	219
sitemap	novakps	0	new_haven.rb contributor	2010-05-03 23:13:40	219
sitemap-rb	muarifer	1	Default	2010-05-03 23:13:44	219
sitemapper	chjunior	1	Default	2010-05-03 23:13:47	219
sitemeter	tjackiw	1	Default	2010-05-03 23:13:50	219
six-launcher	sickboy	1	Default	2010-05-03 23:13:54	219
six-rsync	sickboy	1	Default	2010-05-03 23:13:59	219
six-updater	sickboy	1	Default	2010-05-03 23:14:03	219
six-updater-web	sickboy	1	Default	2010-05-03 23:14:07	219
sixarma	sickboy	1	Default	2010-05-03 23:14:12	219
sixarma-bt	sickboy	1	Default	2010-05-03 23:14:16	219
sixcore	sickboy	1	Default	2010-05-03 23:14:19	219
skadesgems	skade	1	Default	2010-05-03 23:14:24	219
skates	julien51	1	Default	2010-05-03 23:14:29	219
skel	prisioner	1	Default	2010-05-03 23:14:33	219
skema	pcapriotti	1	Default	2010-05-03 23:14:36	219
sketches	postmodern	1	Default	2010-05-03 23:14:39	219
skiaxer	jeffatet	1	Default	2010-05-03 23:14:43	219
skife	binerdog	1	Default	2010-05-03 23:14:48	219
skimpy	m081072	1	Default	2010-05-03 23:14:52	219
skimr	lgs	1	Default	2010-05-03 23:14:56	219
skinnable	cogito	1	Admin	2010-05-03 23:15:00	219
skinnyblog	cavneb	1	Default	2010-05-03 23:15:05	219
skiplist	tyler	1	Default	2010-05-03 23:15:09	219
skynet	drichards	0	Senior Developer	2010-05-03 23:15:14	219
skynet	jrimmer	0	Senior Developer	2010-05-03 23:15:14	219
skynet	ninjudd	1	Admin	2010-05-03 23:15:14	219
skynet	phlapjack	1	Default	2010-05-03 23:15:14	219
