#  file: fsfProjectRequirements2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.requirement, pi.requirement_type, pi.datasource_id 
#  FROM fsf_project_requirements pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.requirement
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	requirement	requirement_type	datasource_id
2659	gnochive	rar archiver	www.rarsoft.com	221
2659	gnochive	tar	Use Requirement	221
2659	gnochive	zip	Use Requirement	221
2658	gnocl	Gnome 2.0	Use Requirement	221
2658	gnocl	GTK+ 2.0	Use Requirement	221
2655	gnomba	Samba	Use Requirement	221
2635	gnome-find	GNOME libs 1.0.53	Build Prerequisite	221
2635	gnome-find	GTK+ 1.2.0	Build Prerequisite	221
2635	gnome-find	libglade 0.11	Build Prerequisite	221
2654	gnome-hearts	glade	Use Requirement	221
2654	gnome-hearts	gnome	Use Requirement	221
2654	gnome-hearts	gnome-games-extra-data	Weak Prerequisite	221
2654	gnome-hearts	lua5.0	Use Requirement	221
2652	gnome-mag	gnome-commonr	Use Requirement	221
2652	gnome-mag	Gtk+	Use Requirement	221
2652	gnome-mag	libbonobo	Source Requirement	221
2649	gnome-network	gtk	Use Requirement	221
2647	gnome-python	GNOME control center	Weak Prerequisite	221
2647	gnome-python	gnome-core	Weak Prerequisite	221
2647	gnome-python	GtkHTML	Weak Prerequisite	221
2647	gnome-python	libglade	Weak Prerequisite	221
2647	gnome-python	PyGTK	Build Prerequisite	221
2647	gnome-python	PyORBit	Build Prerequisite	221
2647	gnome-python	Python	Use Requirement	221
2647	gnome-python	Python 2.3 or later	Build Prerequisite	221
2647	gnome-python	the Gnome 2.x development platform	Build Prerequisite	221
2641	gnome-terminal	gdk-pixbuf	Build Prerequisite	221
2641	gnome-terminal	gnome-libs	Build Prerequisite	221
2641	gnome-terminal	gtk+	Build Prerequisite	221
2637	gnomecommander	FAM	monitors file alterations; http://oss.sgi.com/proj	221
2637	gnomecommander	gnome-libs	Use Requirement	221
2637	gnomecommander	GnomeVFS	Use Requirement	221
2637	gnomecommander	needed only for development;http://www.freesoftwar	Weak Prerequisite	221
2636	gnomedb	bonobo	0.18.x	221
2636	gnomedb	Conf	0.6.x	221
2636	gnomedb	drivers for database	Use Requirement	221
2636	gnomedb	gnome-print	Use Requirement	221
2636	gnomedb	GtkHTML	0.6.x	221
2636	gnomedb	OAF	0.5.x	221
2634	gnomeflow	gdk-pixbuf 0.8.0 or later	Build Prerequisite	221
2634	gnomeflow	gnomelibs	Build Prerequisite	221
2634	gnomeflow	gnomeui-libs	Build Prerequisite	221
2639	gnomeICU	Gdk v1.1.2 or above	Use Requirement	221
2639	gnomeICU	Glib v1.1.3 or above	Use Requirement	221
2639	gnomeICU	Gnet 1.1.x	Use Requirement	221
2639	gnomeICU	Gnome v0.20 or above	for gnome support	221
2639	gnomeICU	Gtk+	Use Requirement	221
2639	gnomeICU	Linux kernel 2.0.x or greater	Use Requirement	221
2639	gnomeICU	Perl 5	for running convertrc.pl script	221
2639	gnomeICU	X11R5	or above	221
2631	gnomeldap	glade	Use Requirement	221
2631	gnomeldap	gnomelibs	Use Requirement	221
2631	gnomeldap	GTK+	Use Requirement	221
2631	gnomeldap	Open LDAP	2.x.x needed for deb &amp; rpm	221
2630	gnomemm	gtkmm2	Use Requirement	221
2630	gnomemm	orbitcpp 1.3.x	Use Requirement	221
2629	gnomepilot	pilot-link	Build Prerequisite	221
2628	gnomeradio	GNOME	Build Prerequisite	221
2628	gnomeradio	GTK+	Build Prerequisite	221
2628	gnomeradio	lirc	Weak Prerequisite	221
2628	gnomeradio	Radio card that supports video4linux	Use Requirement	221
4843	GnomerMind	esound	Weak Prerequisite	221
4843	GnomerMind	gdk-pixbuf	Use Requirement	221
4843	GnomerMind	gnome-libs 1.0.59 or later	Use Requirement	221
4843	GnomerMind	GTK+	Build Prerequisite	221
2627	gnometoaster	cdda2wav	Use Requirement	221
2627	gnometoaster	cdrdao	Use Requirement	221
2627	gnometoaster	cdrecord	Use Requirement	221
2627	gnometoaster	Gnome	Use Requirement	221
2627	gnometoaster	Gtk 1.2 or later	Use Requirement	221
2627	gnometoaster	mkhybrid *or* mkisofs	Use Requirement	221
2627	gnometoaster	mp3 encoder	Use Requirement	221
2627	gnometoaster	mpg123/mp3info *or* ogg123/oggtst	depending on which format you use	221
2627	gnometoaster	sox	Use Requirement	221
2626	gnometranscript	GNOME	Use Requirement	221
2626	gnometranscript	libgtrans_ifase	Use Requirement	221
2626	gnometranscript	plug-in for server	available from http://gtranscript.sourceforge.net/	221
2625	gnomeutils	gnomelibs 1.0.59 or later	Build Prerequisite	221
2625	gnomeutils	libart2	Weak Prerequisite	221
2625	gnomeutils	libaudiofile0	Weak Prerequisite	221
2625	gnomeutils	libesd0	Weak Prerequisite	221
2625	gnomeutils	libglade 0.11 or later	Build Prerequisite	221
2625	gnomeutils	libgtkxmhtml1	Weak Prerequisite	221
2625	gnomeutils	libgtop 1.0 or later	Build Prerequisite	221
2625	gnomeutils	libjpeg62	Weak Prerequisite	221
2625	gnomeutils	xpm4g	Weak Prerequisite	221
2623	gnomoradio	Gtkmm	Use Requirement	221
2623	gnomoradio	libxml++	Use Requirement	221
2621	gnopernicus	GTK2	Use Requirement	221
2620	gnormalize	Gtk2-Perl	Build Prerequisite	221
2620	gnormalize	Lame	Build Prerequisite	221
2620	gnormalize	Normalize	Build Prerequisite	221
4846	GnoRPM	GTK+	Use Requirement	221
2619	gnotary	Python 2.1 or higher	Use Requirement	221
2619	gnotary	wxPython 2.3.1 or higher	Use Requirement	221
2617	gnotepad	GLIB	Use Requirement	221
2617	gnotepad	GNOME-libs	Weak Prerequisite	221
2617	gnotepad	GTK	Use Requirement	221
2617	gnotepad	X Window	Use Requirement	221
4845	GnoTime	docbook-utils	to build the documents subdirectory	221
4845	GnoTime	guile-1.6-dev	Build Prerequisite	221
4845	GnoTime	guile-1.6-slib	Build Prerequisite	221
4845	GnoTime	libgtkhtml3-dev	Build Prerequisite	221
2616	gnowsys	BTreeFolders2	Use Requirement	221
2616	gnowsys	ZOPE	Use Requirement	221
2615	gnu-arch	-T	Use Requirement	221
2615	gnu-arch	-zxf F	Use Requirement	221
2615	gnu-arch	/dev/null	Use Requirement	221
2615	gnu-arch	and -m options)	Use Requirement	221
2615	gnu-arch	and the standard POSIX shell tools	Use Requirement	221
2615	gnu-arch	BSD column program	Weak Prerequisite	221
2615	gnu-arch	GNU diff	Use Requirement	221
2615	gnu-arch	GNU make	Build Prerequisite	221
2615	gnu-arch	GNU patch	Use Requirement	221
2615	gnu-arch	GNU tar	with -zcf F (Use Requirement	221
2614	gnu-crypto	gcj 3.1 or later	Build Prerequisite	221
3911	gnuae	dia	Use Requirement	221
2611	gnubg	gdbm	Weak Prerequisite	221
2611	gnubg	gtk	Weak Prerequisite	221
2611	gnubg	guile	Weak Prerequisite	221
2611	gnubg	readline	Weak Prerequisite	221
2610	gnubiff	Gnome 2.xx	to compile with Gnome support	221
2609	gnubik	GTK	Use Requirement	221
2609	gnubik	gtkglext	Use Requirement	221
2609	gnubik	Mesa/OpenGL	Use Requirement	221
2608	gnuboy	Either X11 *or* svgalib or fbcon	Linux-based &gt; systems	221
2604	gnudata	PHP	Use Requirement	221
2604	gnudata	PostgreSQL	Use Requirement	221
2603	gnuedu	apache	Use Requirement	221
2603	gnuedu	mysql	Use Requirement	221
2603	gnuedu	php	Use Requirement	221
2603	gnuedu	php-auth	Use Requirement	221
2603	gnuedu	php-pear	Use Requirement	221
2603	gnuedu	Savant2	Use Requirement	221
2600	gnugo	Cgoban	Weak Prerequisite	221
2598	gnuitar	GLIB 1.2	Build Prerequisite	221
2598	gnuitar	GTK+ version 1.2.6	Build Prerequisite	221
2597	gnujump	SDL Mesa SDL_image SDL_mixer	Use Requirement	221
2596	gnuledger	Apache 1.3.x	Use Requirement	221
2596	gnuledger	MySQL	current stable	221
2596	gnuledger	PHP4.x.x	Use Requirement	221
2596	gnuledger	phpMyAdmin	Weak Prerequisite	221
2594	gnumach	mig	Build Prerequisite	221
4892	GNUMail	gnustep	Use Requirement	221
4892	GNUMail	pantomime 1.1.2	Use Requirement	221
2592	gnumeric	CVS guppi3	graph support	221
2592	gnumeric	GAL 0.2.2	Weak Prerequisite	221
2592	gnumeric	gnome-libs	which needs glib (Build Prerequisite	221
2592	gnumeric	gnome-print	0.25	221
2592	gnumeric	gtk+	Build Prerequisite	221
2592	gnumeric	imlib) and gnome-xml v. 1.8.10 or later)	Build Prerequisite	221
2592	gnumeric	libglade	0.13	221
2591	gnumessenger	crypto++	Use Requirement	221
2591	gnumessenger	mysql	Use Requirement	221
2591	gnumessenger	Qt	Use Requirement	221
2591	gnumessenger	wxwindows	Use Requirement	221
2853	gNumExp	gnome-python 2.6.0 or later	Use Requirement	221
2853	gNumExp	libnxplot 0.2 or later	Use Requirement	221
2853	gNumExp	PyGTK 2.4.0 or later	Use Requirement	221
2853	gNumExp	pymathml 0.2 or later	Use Requirement	221
2853	gNumExp	XHTML + MathML 2.0 or later	Use Requirement	221
2589	gnunet	autoconf	Build Prerequisite	221
2589	gnunet	automake	Build Prerequisite	221
2589	gnunet	bdb	Weak Prerequisite	221
2589	gnunet	gcc	Build Prerequisite	221
2589	gnunet	gdbm	Weak Prerequisite	221
2589	gnunet	libextractor	Use Requirement	221
2589	gnunet	libgcrypt	Weak Prerequisite	221
2589	gnunet	libtool	Build Prerequisite	221
2589	gnunet	make	Build Prerequisite	221
2589	gnunet	mysql	Weak Prerequisite	221
2589	gnunet	openssl	Weak Prerequisite	221
2589	gnunet	tdb	Weak Prerequisite	221
4891	GNUPascal	gcc 2.95.x	Build Prerequisite	221
4891	GNUPascal	gmp	GMP unit	221
4891	GNUPascal	ncurses 5.0 or later	terminal	221
4891	GNUPascal	PDCurses	X11	221
4891	GNUPascal	rx	RegEx unit	221
2586	gnupod	Perl	Use Requirement	221
2585	gnuradio	fftw	Source Requirement	221
2584	gnurobots	GNU Guile v. 1.2 or 1.3	Build Prerequisite	221
2583	gnus	Emacs	Use Requirement	221
2582	gnuscapenav	Emacs 19.29 or later	Use Requirement	221
2580	gnushogi	libncurses	Build Prerequisite	221
2580	gnushogi	xshogi	Weak Prerequisite	221
2577	gnusound	SWH plug-ins	Weak Prerequisite	221
2575	gnustep	gcc	Build Prerequisite	221
2575	gnustep	gdb	Build Prerequisite	221
2575	gnustep	gnustep-icons	Weak Prerequisite	221
2575	gnustep	libtiff	Source Requirement	221
2575	gnustep	WindowMaker	Weak Prerequisite	221
4890	GNUTeXmacs	GhostScript	Weak Prerequisite	221
4890	GNUTeXmacs	Guile/Scheme	Use Requirement	221
4890	GNUTeXmacs	Ispell	Weak Prerequisite	221
4890	GNUTeXmacs	Netbpm graphics conversion tools	Weak Prerequisite	221
4890	GNUTeXmacs	TeX	Use Requirement	221
4890	GNUTeXmacs	Xfig	Weak Prerequisite	221
2572	gnutls	gdbm	Weak Prerequisite	221
2572	gnutls	libgcrypt	Build Prerequisite	221
2572	gnutls	zlib	Weak Prerequisite	221
2571	gnutrition	GNOME	Use Requirement	221
2571	gnutrition	libglade	Use Requirement	221
2570	gnuts	autoconf	Build Prerequisite	221
2570	gnuts	automake	Build Prerequisite	221
2570	gnuts	curses	ncurses 5.0 recommended	221
2570	gnuts	GTK+ 1.2 or later	Build Prerequisite	221
2570	gnuts	libtool	Build Prerequisite	221
2612	gnuVisualDebugger	GNAT	3.13 or later	221
2612	gnuVisualDebugger	GTK+ library	1.2.2 or later	221
2612	gnuVisualDebugger	GTKAda	1.2.10 or later	221
2567	gob	glib	Build Prerequisite	221
2567	gob	GTK+	Use Requirement	221
2567	gob	lex	Build Prerequisite	221
2567	gob	yacc	Build Prerequisite	221
2566	gobby	net6 version 1.1.0	Build Prerequisite	221
2566	gobby	obby version 0.2.0	Build Prerequisite	221
2565	goblin	gcc 2.95	Build Prerequisite	221
2565	goblin	Tcl/Tk 8.3 or later	Use Requirement	221
2563	gogglesmm	sqlite	Use Requirement	221
2563	gogglesmm	taglib	Use Requirement	221
2563	gogglesmm	Xine-lIb	Use Requirement	221
4889	GOK	at-spi	Source Requirement	221
4889	GOK	GNOME	Source Requirement	221
4889	GOK	XInput	Weak Prerequisite	221
2562	goldenpod	curl	Use Requirement	221
2562	goldenpod	libcurl	Use Requirement	221
2561	goldwater	expat	Use Requirement	221
2561	goldwater	Phlib 1.18 or later	Use Requirement	221
2561	goldwater	readline 4.1-9 or later	Use Requirement	221
2561	goldwater	SWIG 1.3a5 or later	Use Requirement	221
2559	googleware	DBI	with mysql DBD driver	221
2559	googleware	Google API user ID	Use Requirement	221
2559	googleware	HTML::Template	Use Requirement	221
2559	googleware	Mail::Sendmail	Use Requirement	221
2559	googleware	MySQL	Use Requirement	221
2559	googleware	Perl	Use Requirement	221
2559	googleware	PHP4 enabled Apache server	Use Requirement	221
2559	googleware	SOAP::Lite	Use Requirement	221
2559	googleware	Time::JulianDay	Use Requirement	221
2559	googleware	Unicode::MapUTF8	Use Requirement	221
2559	googleware	URI::Escape	Use Requirement	221
4841	GooseQuill	dillo	recommended Web browser	221
4841	GooseQuill	LyX	Use Requirement	221
4841	GooseQuill	Python	Use Requirement	221
2556	gorm	GNUStep	Use Requirement	221
2555	gosamba	Apache 2.x	Use Requirement	221
2555	gosamba	Perl	Use Requirement	221
2555	gosamba	PHP 4.2+	Use Requirement	221
2555	gosamba	Samab 3.x	Use Requirement	221
2553	gossip	jabber	Use Requirement	221
2553	gossip	loudmouth	Use Requirement	221
2551	gpa	GnuPG	Use Requirement	221
2551	gpa	GPGME	Use Requirement	221
2551	gpa	Gtk+	Use Requirement	221
2551	gpa	libgtk 1.2	Build Prerequisite	221
2550	gpaint	gdkimlib	Build Prerequisite	221
2550	gpaint	gnomelibs-1.2.4 or later	Build Prerequisite	221
2550	gpaint	gnomeprint	Weak Prerequisite	221
2550	gpaint	GTK+ 1.2.8 or later	Build Prerequisite	221
2550	gpaint	gtk-pixbuf	Build Prerequisite	221
2549	gpasman	GTK 2.0 or later	Use Requirement	221
4883	GPass	Gnome2	Use Requirement	221
4883	GPass	Gtk+ 2.4 or later	Use Requirement	221
4883	GPass	make	Build Prerequisite	221
4883	GPass	OpenSSL	Use Requirement	221
2548	gpdf	Gnome	Use Requirement	221
2547	gperf	libc6	Use Requirement	221
2547	gperf	libstdc++ 2.9	Use Requirement	221
4888	GPGME	GnuPG 1.0.5	Use Requirement	221
2544	gphoto2	glib 1.2+	Use Requirement	221
2544	gphoto2	GNU sed	Use Requirement	221
2544	gphoto2	GTK+ 1.2+	Use Requirement	221
2544	gphoto2	imlib 1.9+	Use Requirement	221
2544	gphoto2	X11 Window System	Use Requirement	221
2543	gphotocoll	gdk-pixbuf	0.7.x or later	221
2543	gphotocoll	Gnome-Libs	1.2.x or later	221
2543	gphotocoll	Gnome-Print	0.25 or &gt; later	221
2543	gphotocoll	GTK+ &gt;	1.2.x or later	221
2543	gphotocoll	PostGreSQL	Use Requirement	221
2542	gphoton	GNOME	Source Requirement	221
2542	gphoton	GTK+	Source Requirement	221
2542	gphoton	libtiff	Source Requirement	221
2542	gphoton	OpenGL	Weak Prerequisite	221
2852	gPHPEdit	GtkHTML2 libraries	Source Requirement	221
2852	gPHPEdit	PHP	Use Requirement	221
2541	gpiv	autotools	Build Prerequisite	221
2541	gpiv	libgnome	Use Requirement	221
2541	gpiv	libgpiv	Use Requirement	221
2541	gpiv	libgtk	Use Requirement	221
2540	gpivtools	autotools	Build Prerequisite	221
2540	gpivtools	gnuplot	for visualizing output	221
2540	gpivtools	plotmtv	Use Requirement	221
2539	gpixpod	gtk 2.8+	Use Requirement	221
2539	gpixpod	pygtk 2.8+	Use Requirement	221
2539	gpixpod	python 2.4+	Use Requirement	221
2538	gplflash	an X-server	Use Requirement	221
2538	gplflash	libjpeg	Use Requirement	221
2538	gplflash	madlib	Use Requirement	221
2538	gplflash	zlib	Use Requirement	221
2537	gpligc	gnuplot	Use Requirement	221
2537	gpligc	Open GL	Use Requirement	221
2537	gpligc	Perl 5	Use Requirement	221
2537	gpligc	Perl/tk module	Use Requirement	221
2536	gpodder	GTK	Use Requirement	221
4886	GPRename	Gtk+	Use Requirement	221
4886	GPRename	Gtk-Perl	Use Requirement	221
4886	GPRename	Perl	Use Requirement	221
4839	GproFTPd	atk 1.0 or later	Use Requirement	221
4839	GproFTPd	freetype2	Use Requirement	221
4839	GproFTPd	gdk	Use Requirement	221
4839	GproFTPd	glib 2.0 or later	Use Requirement	221
4839	GproFTPd	gtk 2.0 or later	Use Requirement	221
4839	GproFTPd	pango 1.0 or later	Use Requirement	221
4839	GproFTPd	proftpd 1.2.8 or later	Use Requirement	221
4839	GproFTPd	Xft2	Use Requirement	221
2532	gps	GTK+ 1.2.1	or later	221
2531	gpsdrive	festival	for speech output	221
2531	gpsdrive	gdk-pixbuf	Use Requirement	221
2531	gpsdrive	GTK+	Use Requirement	221
2530	gpsimulator	GTK+	Build Prerequisite	221
2530	gpsimulator	Open GL	Use Requirement	221
2528	gpsui	Gnome	Use Requirement	221
2528	gpsui	Gnome-libs 1.0.53 or later	Build Prerequisite	221
2528	gpsui	gtk libraries 1.2.6 or later	Build Prerequisite	221
2527	gpub	GNOME	Use Requirement	221
2527	gpub	GTK--	Build Prerequisite	221
4882	GPuTTY	libgtkpp	Use Requirement	221
2526	gq	gdk-pixbuf	for JPEG support	221
2526	gq	GTK+ 1.2	Build Prerequisite	221
2526	gq	LDAP over SSL	Build Prerequisite	221
2526	gq	OpenLDAP 1.2 or later	Build Prerequisite	221
2526	gq	Openssl 0.9.6 or greater for TLS	Build Prerequisite	221
2526	gq	password and certificate support	Build Prerequisite	221
2851	gQueue	automake 1.6 or later	Build Prerequisite	221
2851	gQueue	CUPS	Use Requirement	221
2851	gQueue	Gnome 2.x with all development packages	Use Requirement	221
2524	gqview	gdk-pixbuf 0.10.0 or later	Use Requirement	221
2524	gqview	GTK+ 1.2.0 or later	Use Requirement	221
4838	Grace	libjpeg. libpng	Weak Prerequisite	221
4838	Grace	netCDF	Weak Prerequisite	221
4838	Grace	PDFlib	Weak Prerequisite	221
2521	grafist	GD library	Use Requirement	221
2520	graft	Perl 5.x	Use Requirement	221
2518	gramps	gnome-python	Use Requirement	221
2518	gramps	Pygtk	Use Requirement	221
2518	gramps	Python Imaging Library	Weak Prerequisite	221
2518	gramps	ReportLab	Weak Prerequisite	221
2517	granule		Use Requirement	221
2517	granule	2.4 or later	Use Requirement	221
2517	granule	glibmm2	Use Requirement	221
2517	granule	gtkmm 2.2 or later	Use Requirement	221
2517	granule	libassa 3.2 or later	Use Requirement	221
2517	granule	libsigc++ 2.0 or later	Use Requirement	221
2517	granule	libxml++ 0.26 or later	Use Requirement	221
2515	graph-tool	Boost	Source Requirement	221
2515	graph-tool	GCC 4.1 or above	Build Prerequisite	221
2515	graph-tool	Python	Use Requirement	221
4835	Graphics3D	SDL 1.2.7	Source Requirement	221
4836	GraphThing	gtkmm 1.2.8 or later	Use Requirement	221
2514	grass	libpng	Weak Prerequisite	221
2514	grass	Mesa 3D	Weak Prerequisite	221
2514	grass	See http://grass.itc.it/grass60/source/REQUIREMENT	Use Requirement	221
2511	grdesktop	GTK	Use Requirement	221
4832	Greenwich	GNOME Blackbox	Use Requirement	221
4832	Greenwich	GTK+	Use Requirement	221
4832	Greenwich	Gtk-Perl	Use Requirement	221
4832	Greenwich	Perl	Use Requirement	221
2508	greg	Guile	Use Requirement	221
2506	grepmail	Date::Parse; Date::Manip	Weak Prerequisite	221
2505	gretl	gnuplot	Use Requirement	221
2505	gretl	R	Weak Prerequisite	221
4831	Grig	gthread 2.0 or later	Use Requirement	221
4831	Grig	gtk+ 2.0 or later	Use Requirement	221
4831	Grig	HamRadioControlLibraries 1.2.0 or later	Use Requirement	221
2502	gringotts	autoconf 2.52 or later	Weak Prerequisite	221
2502	gringotts	automake 1.5 or later	both for builing from CVS	221
2502	gringotts	GTK+	Use Requirement	221
2502	gringotts	libbz2	Use Requirement	221
2502	gringotts	libmcrypt	Use Requirement	221
2502	gringotts	libmhash	Use Requirement	221
2502	gringotts	pkg-config	Build Prerequisite	221
2502	gringotts	zlib	Use Requirement	221
2501	grip	cdparanoia	Weak Prerequisite	221
2501	grip	Digital DJ	Weak Prerequisite	221
2501	grip	GNOME	Use Requirement	221
2501	grip	Posix thread support	Use Requirement	221
2497	gronk	Bundle::XMMS	Weak Prerequisite	221
2497	gronk	cddb files for mp3s	Use Requirement	221
2497	gronk	mpg123	Use Requirement	221
2497	gronk	Perl 5	Use Requirement	221
2497	gronk	xmms	Use Requirement	221
4878	GRot13	GTK+ 1.2.8 or later	Use Requirement	221
4878	GRot13	rot13	Use Requirement	221
2493	grub	binutils 2.9.1.0.23 or later	Use Requirement	221
2492	grubconfig	bash	Use Requirement	221
2492	grubconfig	dialog	Use Requirement	221
2492	grubconfig	GRUB	Use Requirement	221
4879	GRX	libjpeg	Weak Prerequisite	221
4879	GRX	libpng	Weak Prerequisite	221
4879	GRX	libz	Weak Prerequisite	221
4879	GRX	svgalib	Build Prerequisite	221
2489	gsasl	kerberos	Weak Prerequisite	221
2489	gsasl	libgcrypt	Weak Prerequisite	221
2489	gsasl	libidn	Weak Prerequisite	221
2489	gsasl	libntlm	Weak Prerequisite	221
2488	gshow	GNOME	Weak Prerequisite	221
2488	gshow	perl-GTK2	Build Prerequisite	221
2488	gshow	xmltv	Build Prerequisite	221
4877	GSkey	GTK2	Use Requirement	221
2487	gsl	autoconf	Weak Prerequisite	221
2487	gsl	BLAS library	authors recommend ATLAS http://www.netlib.org/atla	221
2487	gsl	GNU m4	Weak Prerequisite	221
2487	gsl	GNU make	all for anonymous CVS	221
2487	gsl	libtool	Weak Prerequisite	221
2486	gslapt-get	atk	Use Requirement	221
2486	gslapt-get	glib2	Use Requirement	221
2486	gslapt-get	Gtk+ 2.4 or later	Use Requirement	221
2486	gslapt-get	pango	Use Requirement	221
2486	gslapt-get	Slackware 10.0 or later	Weak Prerequisite	221
2486	gslapt-get	slapt-get	Use Requirement	221
2484	gsmbscanner	GTK+	Build Prerequisite	221
2483	gsoap	C or C++ compiler	Use Requirement	221
2483	gsoap	C++ compiler	Build Prerequisite	221
2483	gsoap	OpenSSL	Weak Prerequisite	221
4876	GSpeakers	GTK 2.0	Use Requirement	221
4876	GSpeakers	Gtkmm 2.0	Use Requirement	221
4876	GSpeakers	spice 3f5	Weak Prerequisite	221
2482	gspoof	GTK+ 1.2.0 or later	Use Requirement	221
2482	gspoof	libnet &lt;http://www.packetfactory.net/libnet/	Use Requirement	221
2481	gss	shishi	Use Requirement	221
4875	GSsh	glade	Weak Prerequisite	221
4875	GSsh	GNOME	Use Requirement	221
2479	gst-editor	autoconf 2.59	Weak Prerequisite	221
2479	gst-editor	automake 1.8	Weak Prerequisite	221
2479	gst-editor	libtool 1.5.2	Weak Prerequisite	221
2479	gst-editor	pkg-config 0.15.0	all for building from CVS sources	221
2478	gst-python	GStreamer 0.8.0 or later	Build Prerequisite	221
2478	gst-python	GStreamer-plugins 0.8.0 or later	for player and interfaces	221
2478	gst-python	PyGTK 1.99.14 or later	Build Prerequisite	221
2478	gst-python	Python 2.2 or later	Build Prerequisite	221
2477	gstat	gnuplot	Use Requirement	221
2477	gstat	GRASS	Weak Prerequisite	221
2477	gstat	libgd	Weak Prerequisite	221
2477	gstat	libgsl	Weak Prerequisite	221
2477	gstat	libnetcdf	Weak Prerequisite	221
2477	gstat	libpng	Weak Prerequisite	221
